unit_id,post,D,Y,X1,X2,X3,X4
269,1,0,50.218452896920304,6,5,0,1
270,1,1,55.56713670809682,5,5,0,1
271,1,1,53.81420258584085,3,5,0,0
272,1,1,54.04800482898739,2,5,0,0
273,1,0,49.15880460071218,1,5,0,0
274,1,0,50.97479303932194,4,6,1,0
275,1,0,51.613775405663986,5,7,0,1
276,1,1,56.33146375266729,0,6,1,0
277,1,0,49.96393391524053,2,5,1,0
278,1,0,49.97093220648016,6,5,0,0
279,1,0,49.472222885888165,5,7,0,0
280,1,0,50.39911961980819,3,6,1,0
281,1,0,50.18697879453696,2,6,1,0
282,1,0,49.737798594089156,1,5,1,0
283,1,1,55.02572284079257,4,6,1,0
284,1,1,54.70398102657472,5,5,1,0
285,1,1,53.338469514495145,4,5,0,0
286,1,0,50.849719656037315,6,5,0,1
287,1,1,55.752818554032864,5,5,1,1
288,1,0,49.04293935256643,0,6,0,0
289,1,0,50.48506658146731,3,6,0,1
290,1,1,54.45342431528628,4,6,1,1
291,1,1,55.59979534624213,6,5,0,1
292,1,1,54.899792079585424,5,7,1,1
293,1,0,48.923639315454054,2,4,1,0
294,1,1,54.42050703034052,5,5,1,1
295,1,0,51.25167995581216,4,5,1,0
296,1,0,49.409703088207124,4,5,0,0
297,1,0,49.88964918707404,4,5,1,0
298,1,1,54.96928676198578,5,6,0,1
299,1,0,47.969215038848844,4,5,0,0
300,1,0,49.01907105753571,4,6,0,0
301,1,0,48.699626396727176,5,5,0,0
302,1,1,53.08702402067373,5,5,0,0
303,1,1,54.44745607654122,2,6,0,1
304,1,0,48.22199858482673,6,5,0,0
305,1,0,51.052241786874774,5,7,1,0
306,1,0,51.30898693412697,5,7,0,0
307,1,1,55.9109490845737,2,7,0,0
308,1,1,55.6092432227716,6,4,1,0
309,1,0,50.32131451078211,4,7,0,0
310,1,0,48.36913415393604,4,7,0,1
311,1,0,51.00261439401875,1,5,0,0
312,1,0,50.03705154731623,0,7,0,0
313,1,1,55.17826840707257,1,5,0,0
314,1,1,55.65241137101494,3,6,1,1
315,1,0,50.273040462727366,7,6,1,1
316,1,0,50.90185959974474,3,5,0,0
317,1,1,55.30772116207281,7,6,1,1
318,1,1,53.50700226984631,5,5,0,1
319,1,0,48.06764537436293,3,6,0,0
320,1,0,51.49789945671609,6,6,1,0
321,1,0,49.92608885060657,2,7,1,1
322,1,1,54.539798676455135,5,6,1,1
323,1,1,55.041713255876246,3,5,0,0
324,1,1,55.46267589331836,8,6,0,0
325,1,0,50.02923789505625,2,6,0,0
326,1,1,54.5192454475536,6,7,1,0
327,1,1,55.993020104121676,5,5,1,0
328,1,1,55.91573524355559,4,5,0,1
329,1,0,49.94644684479494,5,5,0,0
330,1,0,48.63312872699366,5,6,0,0
331,1,0,48.369704017910415,5,6,0,0
332,1,0,50.26821785654392,2,5,0,1
333,1,0,50.447717842683495,4,7,1,1
334,1,0,50.82239531224606,2,5,0,1
335,1,1,54.962122911289896,4,7,0,1
336,1,1,56.36400018025026,5,5,0,1
337,1,0,50.7965395199808,3,6,1,1
338,1,0,51.631797392129556,2,5,0,0
339,1,1,55.4743454530062,3,5,1,0
340,1,1,54.42223594423113,3,5,0,1
341,1,1,54.311502311024206,4,5,0,0
342,1,0,50.26540992255413,3,4,1,0
343,1,0,49.50560046053979,3,6,0,0
344,1,0,49.84847720716754,3,5,0,0
345,1,0,49.35373114857116,1,5,1,1
346,1,1,54.35246520666235,0,4,1,1
347,1,0,51.737638468995186,5,7,0,0
348,1,1,55.944969882566006,7,7,0,1
349,1,0,49.47731794149994,4,5,0,0
350,1,1,54.76533714595818,4,5,1,1
351,1,0,48.95978379184415,5,5,0,1
352,1,1,54.57876618803297,1,8,1,1
353,1,0,47.21997653875248,5,5,0,0
354,1,0,49.09344344959658,2,6,0,1
355,1,1,55.33584436432903,3,7,0,0
356,1,0,49.15091231666694,4,6,0,0
357,1,0,49.829972946977364,5,4,0,1
358,1,0,49.15215125137353,4,4,0,1
359,1,0,51.004049056860794,4,6,0,0
360,1,0,51.21036617141474,1,5,1,1
361,1,0,50.5163527317315,4,5,1,0
362,1,0,51.94950247768332,1,4,1,0
363,1,0,51.53587904302242,3,6,0,0
364,1,0,50.494147111747154,1,6,1,1
365,1,0,49.48645961421137,4,5,0,0
366,1,0,49.728322330448876,6,7,0,0
367,1,0,49.62920339500331,1,5,1,0
368,1,1,55.66129037167656,1,6,1,0
369,1,0,51.30173295557417,3,5,0,1
370,1,1,55.99546725036676,1,5,1,0
371,1,0,51.23988348901124,3,4,1,0
372,1,1,56.479599738450645,6,5,0,0
373,1,0,50.55644899099794,9,6,0,1
374,1,0,50.860775854926665,5,5,0,0
375,1,0,50.877832136085004,4,5,0,1
376,1,0,50.39582580667033,4,7,0,0
377,1,1,53.16808338644999,4,6,0,0
378,1,1,54.13093030799595,2,5,1,1
379,1,0,50.08853240693162,5,5,0,0
380,1,0,49.09176463821446,6,5,0,0
381,1,1,53.9623791979897,1,5,0,0
382,1,0,50.48383286137097,3,5,1,0
383,1,0,50.077535600596896,4,6,0,0
384,1,0,49.42465735788517,4,6,1,1
385,1,0,50.5062943178963,5,7,1,1
386,1,0,50.994222959717455,9,5,0,1
387,1,0,50.67700054100815,5,6,0,0
388,1,0,49.78309816737908,3,7,1,1
389,1,0,48.525245855897055,2,5,1,0
390,1,1,57.68952021827281,4,5,0,1
391,1,1,55.47832985816422,2,3,1,1
392,1,1,54.61005948587527,1,5,0,1
393,1,1,53.195841220028704,4,6,0,1
394,1,0,49.92812517139663,0,6,1,0
395,1,0,50.780269931194134,5,4,0,0
396,1,0,49.39705887654825,4,5,1,0
397,1,0,49.5152849866622,2,7,0,0
398,1,0,47.63962752301956,3,5,0,1
399,1,1,54.658580351760115,7,4,0,1
400,1,1,54.089093605148925,5,4,1,1
401,1,1,55.23079319161353,0,6,1,0
402,1,0,52.555897955805946,0,6,0,0
403,1,1,54.072832895357756,6,4,1,0
404,1,1,55.95530073172312,4,5,0,1
405,1,0,49.500855651156144,4,6,0,1
406,1,1,55.875149400583155,1,5,0,0
407,1,0,49.53104706488526,5,5,0,0
408,1,0,50.81643831281384,3,6,0,0
409,1,1,55.670473003526936,2,6,0,0
410,1,1,53.7934780151906,5,5,0,0
411,1,1,56.41738162998825,5,7,1,0
412,1,0,49.609713336451115,2,7,0,0
413,1,1,56.472801629616846,0,5,1,0
414,1,1,56.277055007918094,5,5,0,1
415,1,0,49.41811690778256,3,6,0,1
416,1,0,51.17260976539648,3,4,1,0
417,1,0,49.339177948210505,5,4,1,1
418,1,1,54.05487659118749,7,6,0,0
419,1,0,48.68696686088661,5,5,0,0
420,1,1,53.04712855346728,3,5,0,0
421,1,1,53.180439642709004,5,8,1,0
422,1,1,54.71146703414283,3,7,0,0
423,1,1,55.58742683229624,7,6,0,1
424,1,1,55.35354460839948,5,6,1,0
425,1,1,56.92091120201309,4,7,0,0
426,1,1,56.02376163173629,2,6,1,1
427,1,0,51.26657596103847,0,6,1,0
428,1,0,49.99042313906794,0,6,0,0
429,1,0,51.365158938749076,1,6,0,1
430,1,0,51.8733253268154,5,4,0,0
431,1,0,49.410075434987576,4,5,1,1
432,1,1,56.392917681308255,2,5,0,0
433,1,1,53.79141011257968,5,6,0,1
434,1,1,53.72262594791724,4,4,0,1
435,1,0,48.55788977371405,7,5,0,0
436,1,0,49.224676150730176,6,7,0,1
437,1,1,54.42404529303927,3,6,1,0
438,1,1,53.179716907276024,5,5,1,0
439,1,1,54.88591735891343,3,7,0,0
440,1,1,55.00241388503707,5,6,0,1
441,1,1,55.453247082287014,5,6,1,0
442,1,1,54.62679260164395,1,5,0,1
443,1,0,49.83113767722763,3,6,0,0
444,1,1,54.16727548940928,3,5,0,0
445,1,0,52.85732014922418,5,5,0,0
446,1,1,54.80238881554283,6,6,0,0
447,1,1,54.591572438943224,1,5,0,0
448,1,0,50.92485534349767,0,4,1,0
449,1,0,49.538040312825345,5,4,0,0
450,1,1,55.31386463519854,2,6,0,1
451,1,1,54.24084824092943,3,3,0,0
452,1,0,50.570064642080375,4,6,1,0
453,1,0,49.818201789966864,4,8,0,0
454,1,1,54.03523678851522,3,7,0,1
455,1,1,53.70304182690159,7,6,1,1
456,1,1,55.33949386180861,2,6,1,0
457,1,1,55.56118253581869,1,5,0,1
458,1,0,49.484362052551404,4,5,0,1
459,1,0,49.96142723266901,6,6,0,0
460,1,0,49.957639958794324,2,6,0,1
461,1,0,50.78375053989615,5,3,1,1
462,1,0,51.110510360696765,2,5,0,0
463,1,1,55.63607159692904,3,7,1,1
464,1,1,55.7074830607987,5,6,0,0
465,1,1,54.7363866953024,3,6,1,0
466,1,0,51.55131484447001,1,6,1,0
467,1,0,49.29428740408786,5,6,0,0
468,1,1,54.18172134468505,0,5,0,0
469,1,1,52.9663274042416,2,4,0,1
470,1,1,55.87893640170527,1,7,1,0
471,1,1,54.59763676039195,5,6,0,0
472,1,0,49.94895159687095,3,7,0,0
473,1,0,49.72239128445494,5,4,1,1
474,1,0,49.49188213357567,2,4,0,0
475,1,0,51.52215065219473,4,6,1,1
476,1,0,48.75284059793397,3,4,0,0
477,1,0,49.3703701556466,4,6,1,1
478,1,1,56.43715685417955,5,6,0,0
479,1,0,50.2185328722777,5,6,0,0
480,1,1,56.11424430557045,4,4,1,0
481,1,1,55.61138839287913,3,5,1,0
482,1,0,48.15277342230748,4,5,0,1
483,1,0,50.589482064151525,2,5,0,0
484,1,1,55.7820572064295,1,5,0,0
485,1,1,53.57735290216998,5,6,0,1
486,1,0,48.95238718690331,1,7,0,0
487,1,0,50.5352795491754,4,7,0,0
488,1,0,49.437041773315535,3,6,0,1
489,1,0,50.924132760597836,4,5,1,0
490,1,1,52.04432770390634,6,4,0,0
491,1,1,55.54589206050842,1,7,0,0
492,1,1,55.14694616104349,4,5,0,0
493,1,0,48.77768095474297,5,6,0,0
494,1,1,54.47554133727532,1,6,1,0
495,1,0,50.44322837482399,3,6,0,1
496,1,0,51.19858913136697,4,5,0,0
497,1,1,55.418071521803114,0,6,0,0
498,1,1,54.33218785064414,3,5,1,0
499,1,0,49.470556007201594,2,5,0,0
500,1,0,48.75011942949813,3,6,0,1
501,1,1,55.99682759075569,4,6,1,1
502,1,0,50.93555058360996,4,5,0,0
503,1,1,54.353073608847886,3,6,0,1
504,1,1,55.0190108256731,3,3,0,1
505,1,1,56.873782838542105,4,8,0,1
506,1,1,55.10670845892051,7,6,0,1
507,1,0,49.63167599058464,1,4,0,1
508,1,1,55.423097171809054,5,6,0,0
509,1,0,50.67532858016401,3,5,0,0
510,1,0,50.542678507658316,2,6,1,0
511,1,1,55.90302820955304,2,6,0,1
512,1,1,55.89379346784131,5,5,0,1
513,1,1,57.19166207497538,1,6,0,1
514,1,0,48.90075165534238,2,5,0,0
515,1,0,49.900132793434416,4,5,1,1
516,1,1,53.824463578678,4,3,0,0
517,1,0,50.5295088890604,3,4,1,0
518,1,0,49.39460268109358,5,7,0,1
519,1,0,49.65160436744215,3,4,0,1
520,1,0,50.98391521677641,2,5,0,1
521,1,1,56.03697139230954,2,6,1,0
522,1,0,49.943595514878055,3,5,1,0
523,1,1,55.8721243008771,3,4,1,0
524,1,0,48.801836053397686,2,6,1,1
525,1,1,53.96529571705572,7,5,1,0
526,1,0,52.18876236123539,1,3,0,1
527,1,1,55.0019182901848,3,5,0,1
528,1,0,49.81249936359246,3,5,0,1
529,1,1,55.40147315549437,1,6,0,1
530,1,0,49.832209511989916,1,5,0,0
531,1,0,50.65261283631048,3,7,1,1
532,1,0,49.27206482842428,4,5,1,1
533,1,0,50.04567524889971,6,6,0,0
534,1,0,48.14044502782394,5,7,0,1
535,1,1,54.15864852595081,5,7,1,0
536,1,0,49.69005486657407,4,6,1,0
537,1,1,54.464252459549336,5,5,0,0
538,1,1,56.46420052829749,3,4,1,0
539,1,1,56.224882514445035,4,6,1,1
540,1,0,50.66032336712152,2,7,1,0
541,1,0,51.044924303978114,4,5,0,1
542,1,1,54.71005011491032,1,5,0,1
543,1,0,49.14696553303504,5,7,0,0
544,1,0,49.355803463784966,4,4,0,1
545,1,0,48.75279154266826,6,6,0,1
546,1,0,49.82600061610456,6,6,0,1
547,1,0,48.64626213303438,5,4,1,0
548,1,1,54.72833387687786,2,4,0,1
549,1,1,53.55873959013074,3,5,0,0
550,1,0,51.04125556331133,6,5,1,1
551,1,1,54.44388389392205,1,6,1,1
552,1,0,52.26132410793755,2,6,0,0
553,1,0,51.54541273063393,3,5,0,0
554,1,1,54.26725957373471,4,5,1,0
555,1,1,55.655473207430795,4,5,0,0
556,1,0,49.89443098214497,2,6,0,0
557,1,1,55.767714368886935,5,4,1,1
558,1,0,49.72820869941339,1,6,1,0
559,1,0,51.673282956563256,3,5,0,0
560,1,0,50.35771901521307,5,7,1,0
561,1,1,54.9750251683105,3,7,0,0
562,1,1,54.36700261944397,1,6,0,0
563,1,0,48.678745632997575,3,6,0,1
564,1,0,47.51523749728425,2,5,0,0
565,1,1,54.91984298428925,2,5,0,1
566,1,0,49.293137761465296,3,6,0,0
567,1,0,50.22465221475827,3,5,0,0
568,1,1,53.06195392275529,4,5,1,1
569,1,1,54.66762275606595,3,6,1,0
570,1,1,54.43315335127861,5,6,0,0
571,1,0,51.97874541108587,4,6,0,1
572,1,0,52.08484721347807,1,5,0,0
573,1,0,51.12630605068205,4,6,0,0
574,1,1,56.883844316071716,5,6,0,0
575,1,0,48.339553888437955,2,6,0,0
576,1,0,51.58959873327175,5,6,0,0
577,1,0,49.670685025013476,4,6,1,0
578,1,1,54.58306126725721,3,5,0,0
579,1,0,50.896370771821196,5,5,1,1
580,1,0,48.795166844473144,5,5,0,1
581,1,0,50.475836167361635,4,6,0,1
582,1,0,49.700157289021334,3,4,0,1
583,1,1,54.111253984237194,3,5,1,0
584,1,0,49.48270274184948,6,7,0,1
585,1,1,55.21129303701353,4,4,0,1
586,1,1,56.48947771145696,4,5,0,1
587,1,0,50.20588792108581,4,6,1,0
588,1,0,50.77699885279022,4,6,0,0
589,1,1,55.697552156822226,1,5,1,1
590,1,0,50.26196170426197,3,7,0,1
591,1,1,54.005879320641725,6,7,0,0
592,1,0,50.1610332150665,8,6,1,1
593,1,0,49.05009446177749,3,6,1,0
594,1,0,50.22887837429375,1,7,1,0
595,1,0,50.295093587213465,6,6,1,1
596,1,0,52.08664764541257,2,6,0,1
597,1,1,55.393345463998195,1,5,1,1
598,1,0,51.24282687894568,2,6,0,1
599,1,1,54.39125384245793,4,5,0,0
600,1,1,53.62432131603079,6,4,0,0
601,1,0,50.68786158096825,2,7,0,0
602,1,0,49.292904481362605,4,8,0,0
603,1,0,50.41878351686925,3,7,0,1
604,1,0,49.80646747844296,1,6,0,1
605,1,1,53.502073555539766,4,5,0,0
606,1,1,55.071910550725846,4,5,1,0
607,1,0,48.581515033874965,4,5,0,1
608,1,0,48.59213548067222,2,4,0,0
609,1,1,55.211392195349575,3,6,0,0
610,1,1,55.30674142267467,2,6,0,1
611,1,0,48.11738404753605,1,6,1,0
612,1,1,57.18270360725782,3,6,1,1
613,1,1,55.59389586719051,4,5,0,0
614,1,0,49.543003244724375,1,6,0,1
615,1,0,50.77386787524111,5,6,1,0
616,1,1,55.68436814114648,5,6,1,1
617,1,1,55.20263219302379,7,6,1,0
618,1,1,54.02584933494532,4,5,1,0
619,1,0,49.80727956037623,2,5,0,1
620,1,1,55.24332557968542,3,5,0,0
621,1,1,54.49108237254952,6,6,1,0
622,1,0,51.38110591276844,5,7,0,0
623,1,0,50.120453859772276,3,6,0,0
624,1,0,49.048844947973826,3,6,0,1
625,1,0,49.74471918142929,4,7,0,0
626,1,1,54.96852542329403,2,6,0,1
627,1,0,50.5792453749714,5,5,0,1
628,1,1,55.08144342890348,2,5,0,0
629,1,1,55.96624356713316,4,5,1,0
630,1,1,54.02034165685969,3,4,1,0
631,1,1,55.513056095493546,6,6,0,1
632,1,1,55.375737067942076,8,6,1,0
633,1,1,53.976772644423384,2,4,1,0
634,1,0,50.13867537851435,4,7,0,0
635,1,1,55.00702241321647,1,6,0,1
636,1,1,53.42505931455973,1,5,0,0
637,1,1,54.83726426044896,5,5,1,0
638,1,1,55.035029215392576,3,5,1,0
639,1,0,50.309165174742915,1,5,1,0
640,1,1,54.508978988444944,1,6,1,0
641,1,1,54.66086030299396,3,7,1,0
642,1,1,54.54444743904881,3,7,1,1
643,1,0,48.9484956299174,4,5,0,1
644,1,0,48.326743518572215,6,6,0,0
645,1,0,51.88725313028876,5,4,0,1
646,1,0,49.91312653109278,4,8,0,0
647,1,0,51.08747392807123,4,6,0,0
648,1,0,48.011674623244794,3,5,0,1
649,1,0,49.13116282204572,6,6,0,0
650,1,0,49.99869371830276,4,5,0,1
651,1,0,49.73063511664463,2,7,0,0
652,1,1,55.748760697811,2,6,0,0
653,1,0,49.474137556198095,2,6,0,0
654,1,1,55.65406443609392,1,6,1,1
655,1,1,55.5130597786531,4,7,1,1
656,1,1,53.2760151931349,4,6,0,0
657,1,1,54.99737459674014,2,7,0,0
658,1,0,50.84810174197545,1,7,0,1
659,1,0,48.54318317482223,4,7,0,0
660,1,1,54.28444069069273,4,5,0,1
661,1,0,49.28960381245673,1,5,0,0
662,1,0,51.53278995388748,4,5,0,1
663,1,1,54.85128471722181,2,6,0,0
664,1,1,54.927833139921866,4,6,1,0
665,1,1,54.990561709371114,2,3,0,0
666,1,1,54.63063168985182,1,5,1,0
667,1,1,54.90491479726418,4,6,0,0
668,1,1,55.98175402513734,4,5,0,0
669,1,0,48.132847247297,3,7,1,1
670,1,0,52.48106105651636,2,5,1,0
671,1,0,50.52487385054748,5,4,0,0
672,1,1,53.05902909531029,1,6,0,0
673,1,1,55.66074074229901,4,4,1,0
674,1,1,55.13073702226941,4,6,0,0
675,1,1,55.084698532644495,4,7,1,0
676,1,1,54.99176846155643,8,7,1,1
677,1,0,51.74567250891558,4,5,0,0
678,1,1,53.06597658819008,5,5,0,0
679,1,0,50.464360704932595,1,3,0,0
680,1,0,49.96235839159902,6,5,1,0
681,1,0,49.211301510702235,5,7,0,1
682,1,0,48.99868646039305,6,5,1,1
683,1,1,53.34380160922109,1,5,0,1
684,1,0,52.32488223834937,3,7,1,1
685,1,0,49.60201859905043,4,6,0,1
686,1,1,53.879865610273924,4,6,0,0
687,1,1,54.4568568862656,3,5,1,0
688,1,0,50.37375261159668,2,6,0,1
689,1,0,50.751681250579324,5,5,0,1
690,1,0,48.675555086473864,7,5,0,1
691,1,0,51.050941708555065,6,5,0,1
692,1,1,55.28382345767011,0,4,1,1
693,1,0,50.065410365022124,2,7,1,0
694,1,0,50.708711633013195,7,5,1,0
695,1,1,54.42638654853182,2,5,1,0
696,1,0,49.281299146697215,2,8,0,0
697,1,0,50.06673630550836,1,4,0,1
698,1,1,52.924656180860296,7,5,1,0
699,1,0,50.21200749291642,4,5,1,0
700,1,0,51.78590137215702,4,5,0,0
701,1,0,50.18592126170028,2,6,1,1
702,1,1,54.98495770951025,1,5,0,0
703,1,1,55.29086027445772,5,5,0,0
704,1,0,48.02968355849606,0,6,1,0
705,1,1,55.47982501006869,2,7,0,1
706,1,1,54.4878018714568,4,5,1,0
707,1,1,55.5477474726711,4,6,1,0
708,1,1,55.261088621078564,2,7,0,0
709,1,0,50.45754960234937,2,4,0,0
710,1,0,49.38342279244851,4,7,1,0
711,1,1,55.165063302607585,3,6,0,1
712,1,0,47.74903360407096,4,5,0,0
713,1,0,50.52894496861539,3,7,0,0
714,1,0,49.15483121952125,1,5,1,1
715,1,0,47.92563209265645,4,3,1,1
716,1,1,54.73753821207879,3,5,0,1
717,1,1,54.90659816709277,3,6,1,0
718,1,1,55.49731479271532,4,5,0,1
719,1,0,50.250147758425236,4,6,1,0
720,1,1,53.511219546794614,4,5,1,0
721,1,0,50.18304055739873,4,6,1,0
722,1,1,55.09338731775541,5,5,1,1
723,1,1,55.978510328591604,4,6,1,0
724,1,0,49.73714102754451,2,6,0,0
725,1,0,48.83970116416906,5,6,0,0
726,1,0,48.881086175785825,3,5,0,1
727,1,1,54.93183971004997,2,6,1,0
728,1,0,50.17011977965587,4,6,0,0
729,1,0,48.52748249754952,0,5,0,0
730,1,0,49.92757501985826,4,4,1,1
731,1,1,54.67181542466201,0,6,0,0
732,1,1,54.1163587127531,2,4,1,1
733,1,0,48.476012436604485,5,5,1,0
734,1,0,50.56059375665599,4,6,0,1
735,1,0,49.577209993679,3,5,0,1
736,1,0,49.56200947196316,4,6,0,1
737,1,1,56.0900292347216,4,4,1,0
738,1,1,53.91654741786981,4,5,0,0
739,1,1,55.411452972514546,5,6,0,1
740,1,0,51.41858371604817,4,6,0,0
741,1,0,49.91513578982455,2,4,1,0
742,1,1,54.367288856811086,4,6,0,0
743,1,1,54.78666075908985,7,5,0,1
744,1,0,48.96686255912201,1,7,1,0
745,1,1,53.44821535636052,1,4,1,0
746,1,1,55.444776791381315,1,7,0,0
747,1,0,48.694765279373605,5,5,0,0
748,1,1,55.03480115342972,3,7,1,1
749,1,0,48.216195146865644,6,5,1,1
750,1,0,48.784094964640396,4,6,0,0
751,1,0,50.13775466209703,5,6,0,1
752,1,1,54.63234708630042,4,7,1,0
753,1,1,55.21702620748067,6,6,0,0
754,1,1,56.23610113643549,1,7,1,1
755,1,1,55.56538431487447,3,6,0,0
756,1,1,55.48425484925639,4,4,0,0
757,1,1,53.960532595866866,5,4,0,1
758,1,0,49.93339541532331,5,7,1,1
759,1,0,49.96567485356495,3,4,0,1
760,1,1,56.17720701219513,2,6,1,1
761,1,1,54.089696441854045,3,4,1,1
762,1,0,49.619134208205146,2,6,0,1
763,1,0,50.49619867282288,5,7,0,0
764,1,0,49.33730050241533,2,5,0,0
765,1,0,49.0825017459743,3,6,0,0
766,1,1,55.11968900994799,5,7,0,0
767,1,0,49.024166530823294,6,6,0,1
768,1,1,57.710822797333435,1,7,0,0
769,1,1,54.52894710871194,4,7,1,0
770,1,0,51.23095062556869,2,6,1,0
771,1,1,54.991114330728756,8,3,1,0
772,1,1,54.16900894568162,3,6,1,0
773,1,1,57.652862667183726,0,6,1,0
774,1,0,49.233170611662246,6,5,0,0
775,1,0,48.85049505960158,2,4,1,0
776,1,0,51.06590193924823,2,8,0,1
777,1,1,54.160707425773026,7,6,0,0
778,1,0,49.697671134345526,4,7,0,0
779,1,0,50.908918800868804,5,8,1,1
780,1,1,56.045559510900304,2,4,1,0
781,1,0,48.512581942750096,1,6,0,0
782,1,0,48.80595905344346,5,5,1,0
783,1,1,53.71887493875644,3,5,0,0
784,1,1,56.58857783526222,5,7,0,1
785,1,0,51.303126617253945,5,6,0,0
786,1,1,57.06367568976167,3,8,1,0
787,1,0,52.51564527757845,1,8,0,0
788,1,1,54.70231999376927,2,8,0,0
789,1,0,49.57034895416872,1,5,0,0
790,1,1,55.67426977142051,4,5,1,0
791,1,1,53.15437292204647,5,4,0,0
792,1,1,53.45359457606355,0,6,0,1
793,1,0,50.025682107455474,4,5,1,0
794,1,1,55.08124002944959,3,9,0,0
795,1,0,50.57054921085647,0,4,0,0
796,1,1,53.44322721389853,0,5,1,0
797,1,1,53.87196498531828,5,6,0,1
798,1,1,54.35145511685192,0,5,1,0
799,1,1,55.338961349147304,3,7,1,0
800,1,1,53.76614535640728,4,8,0,1
801,1,1,56.452655162476674,3,5,0,0
802,1,0,49.016722576156674,2,6,1,1
803,1,1,54.845399625179795,4,6,1,0
804,1,1,55.59753710020796,0,5,0,0
805,1,1,54.42513785650778,1,7,0,1
806,1,1,56.34709337792203,5,4,0,0
807,1,1,55.834172467873806,1,7,0,1
808,1,0,51.75291963742331,2,8,1,1
809,1,1,54.83876860187905,3,6,0,0
810,1,1,55.96643963931153,3,5,0,0
811,1,1,54.0414996889374,6,5,0,0
812,1,1,54.35418053151154,2,4,0,1
813,1,0,48.65170570261877,2,6,0,0
814,1,1,54.637438351582965,5,6,0,0
815,1,0,50.13986660489082,2,7,0,1
816,1,1,55.8438501336289,1,6,1,0
817,1,1,55.29166392259639,2,4,1,0
818,1,1,54.529405415050725,2,5,1,0
819,1,0,49.004229025901175,3,5,0,0
820,1,1,56.02285252130519,2,3,0,0
821,1,0,50.906540567128985,5,5,1,1
822,1,0,49.30956057606544,0,5,1,1
823,1,1,54.65854038601046,3,5,0,0
824,1,1,54.7735279316506,3,6,0,0
825,1,1,55.3168206638582,3,6,0,1
826,1,1,56.16751095199471,4,6,0,0
827,1,0,49.816531481870626,3,4,0,1
828,1,0,51.77836423936063,4,7,1,1
829,1,0,49.333516233175395,4,5,0,1
830,1,1,55.64362393935919,4,6,0,0
831,1,0,48.064168741528675,0,5,1,1
832,1,0,48.74191803631767,5,5,1,0
833,1,0,49.93516810811833,2,5,0,0
834,1,0,50.075505520979505,7,5,0,0
835,1,1,53.831083808908744,5,5,1,0
836,1,0,50.39333502360349,3,5,0,0
837,1,1,54.57980375828723,2,6,0,0
838,1,1,55.42404854470491,3,5,0,1
839,1,1,57.14450515594994,1,5,1,0
840,1,0,50.41768030604596,4,7,1,0
841,1,1,56.042868320261256,1,6,1,0
842,1,1,55.15109912179884,2,7,0,0
843,1,0,50.37026959467031,6,4,0,0
844,1,0,49.79051237948333,3,6,0,0
845,1,1,54.212756277746514,4,7,1,0
846,1,0,48.86223591060004,4,6,0,0
847,1,0,50.04099275310874,3,5,1,0
848,1,1,56.237541909968606,0,5,1,0
849,1,1,54.1921035984332,4,6,0,1
850,1,0,51.7917025403678,2,8,1,1
851,1,1,56.74271881751382,4,6,1,0
852,1,0,50.70292558367669,5,4,1,0
853,1,0,49.0707571940668,5,6,0,0
854,1,0,51.171609111352375,3,6,0,1
855,1,0,50.56431290677256,2,6,1,0
856,1,1,53.53127888481845,3,7,0,0
857,1,1,54.66460363159124,3,5,1,0
858,1,0,50.11066253914748,1,4,0,1
859,1,1,53.966732238083225,5,4,0,0
860,1,0,52.00843576131814,2,6,0,0
861,1,0,50.17777418553388,4,5,0,0
862,1,0,49.82993035823096,4,4,1,1
863,1,1,56.024836659014056,3,5,0,1
864,1,0,50.85896576024423,3,5,1,0
865,1,1,55.309390409648294,8,6,0,0
866,1,0,49.83681658274184,5,6,0,1
867,1,1,54.716116005896424,5,4,1,1
868,1,1,54.99204050630721,2,5,0,1
869,1,1,55.06050295842517,2,5,0,0
870,1,0,50.24290702058042,5,6,0,0
871,1,0,49.11490862546563,2,5,1,1
872,1,0,49.57451974720171,3,7,0,0
873,1,1,54.112769417131396,4,6,0,1
874,1,0,51.213532869066995,4,5,0,1
875,1,1,55.68367540184471,3,6,0,1
876,1,1,55.536761801976674,6,7,0,0
877,1,1,54.87316317402943,1,6,1,0
878,1,0,49.52768651131665,2,5,1,0
879,1,0,49.04250998808943,5,6,0,0
880,1,1,54.63019760659096,4,3,0,1
881,1,0,48.554343020405014,4,5,1,1
882,1,0,50.08758484281902,4,6,0,0
883,1,1,53.89356461962482,6,6,0,1
884,1,1,55.77210137509283,2,7,0,0
885,1,1,54.3663894255935,8,6,1,0
886,1,1,55.754785553188015,5,5,1,0
887,1,0,49.99380673904316,3,7,0,1
888,1,0,49.53485627584425,3,6,1,1
889,1,1,54.96932390506866,5,5,1,0
890,1,1,53.692321871185136,1,5,0,0
891,1,0,48.931223844540796,4,4,0,0
892,1,1,56.51385899126742,3,6,1,0
893,1,0,49.9876064572529,5,5,1,1
894,1,0,50.270718270877396,3,8,1,1
895,1,1,54.650890632973095,4,8,1,1
896,1,1,55.44229425145919,3,4,0,1
897,1,0,50.529994257352776,1,5,0,1
898,1,1,55.52391621192803,4,5,1,0
899,1,0,49.53159371598954,5,6,1,1
900,1,1,53.70561085389052,4,5,0,1
901,1,1,54.48481428121266,3,7,0,0
902,1,0,50.084000117595934,3,4,1,0
903,1,1,55.59090092030579,2,5,1,0
