individual_id,post_intervention,financial_aid,employment_status,household_income,age,gender,marital_status
268,1,1,45.020535145525415,2,5,0,1
269,1,1,44.779556413243455,4,4,0,1
270,1,0,45.78282759689886,5,5,0,1
271,1,0,41.53195711451586,7,6,0,0
272,1,0,43.7568029165169,1,6,1,1
273,1,0,44.1720583740025,0,8,1,0
274,1,0,44.81764328101312,3,5,1,0
275,1,0,43.93986557790803,0,5,0,0
276,1,1,45.53564067403661,2,6,0,0
277,1,0,45.16807480617361,3,6,1,0
278,1,1,46.65573505127927,0,4,0,0
279,1,0,45.19022999757445,3,5,1,0
280,1,0,42.73488381502116,4,5,0,1
281,1,0,45.61789585696386,4,7,0,0
282,1,1,44.47954414559364,5,4,0,1
283,1,0,45.012396579496176,4,4,1,1
284,1,0,43.89349221367751,3,5,1,1
285,1,0,45.32405168269326,6,5,1,1
286,1,0,43.92915230963651,6,5,1,1
287,1,0,44.1086188282229,6,5,1,0
288,1,1,43.22976125471036,4,6,0,1
289,1,0,43.66162649440052,4,7,0,1
290,1,0,44.82695635409729,4,4,0,0
291,1,1,45.935305068549646,3,7,0,1
292,1,0,44.684528544916326,1,4,0,1
293,1,0,44.11815890046963,3,5,0,0
294,1,0,45.15071764012139,4,6,1,0
295,1,0,44.72248306638297,5,5,1,0
296,1,0,42.96620243998733,5,4,0,1
297,1,0,44.09952172835148,2,7,1,0
298,1,1,46.15970137001466,2,6,0,0
299,1,0,44.83174684453133,3,7,0,0
300,1,0,42.87123266253792,4,5,0,1
301,1,0,44.05120446292718,4,5,1,1
302,1,0,44.357512072068864,3,5,0,0
303,1,1,44.211324876816406,4,6,1,1
304,1,1,44.81476466261433,4,4,0,1
305,1,0,44.0502159935513,4,6,1,1
306,1,0,43.49979559692605,3,6,0,1
307,1,1,47.05349492675433,3,5,1,1
308,1,0,42.85756971771516,3,7,0,1
309,1,0,45.68444774498454,2,6,1,0
310,1,0,45.92925608966058,4,6,1,0
311,1,0,45.41544528854613,5,5,1,1
312,1,1,43.964691930489465,3,5,1,0
313,1,0,43.91164216919571,3,6,1,0
314,1,0,43.884364685275,6,5,1,1
315,1,0,44.56876686687266,4,5,1,1
316,1,0,43.18193517774122,0,6,1,1
317,1,0,45.88002070660818,3,5,0,0
318,1,0,43.88555973754709,3,4,0,0
319,1,0,43.657487175602384,7,6,1,0
320,1,0,43.67826838899804,3,6,1,1
321,1,1,45.32384289234002,4,7,1,1
322,1,0,44.14747946254827,3,5,1,0
323,1,0,45.596012537142855,4,6,0,0
324,1,1,45.44983340169082,1,5,1,0
325,1,0,45.60081472187057,6,6,1,1
326,1,0,45.014010065451146,4,3,1,1
327,1,0,45.26519693932728,4,7,0,0
328,1,1,45.29766319640989,8,5,0,1
329,1,0,45.45015953107895,3,6,0,0
330,1,1,44.25616091764738,6,6,0,1
331,1,0,44.03844298943936,3,5,1,1
332,1,0,44.642527363863145,4,5,0,0
333,1,0,43.374989017865005,4,6,1,0
334,1,0,43.35263530982245,4,5,0,0
335,1,1,45.84126695037581,4,5,0,0
336,1,1,44.50669079703852,0,6,0,1
337,1,0,44.56025512257671,3,6,0,1
338,1,0,44.71665522060154,7,6,0,0
339,1,1,45.704390788444265,2,6,1,0
340,1,0,43.0796770106533,3,4,0,1
341,1,0,45.35966197040374,4,6,0,1
342,1,1,46.68325749702402,4,4,0,1
343,1,1,44.96761408534165,2,7,0,0
344,1,0,44.779837231167605,5,5,1,0
345,1,0,44.65804408911969,3,6,0,1
346,1,0,45.0003852256132,5,4,0,1
347,1,1,44.14068274388136,4,5,0,1
348,1,0,44.04413667588472,2,5,0,0
349,1,1,45.52929445300029,4,6,1,0
350,1,1,46.127903404204126,4,4,1,0
351,1,1,44.39113843257244,4,6,0,1
352,1,1,44.96304458552242,4,5,0,1
353,1,1,46.15112077883487,4,6,1,0
354,1,1,44.83739506186364,1,5,0,1
355,1,0,43.57300086311163,3,6,0,1
356,1,1,45.78090066676736,5,5,0,0
357,1,1,45.01408695904954,1,6,0,1
358,1,0,45.785364055312165,3,6,0,0
359,1,0,44.3231005670579,3,5,1,1
360,1,0,43.3477686904554,5,6,0,0
361,1,1,44.90204189074685,1,4,0,1
362,1,0,43.324505782422406,5,6,1,1
363,1,0,43.77845182853652,3,6,0,1
364,1,0,42.88822089438917,6,4,1,1
365,1,0,45.20977050525421,2,6,1,0
366,1,0,43.38561844226471,4,6,0,0
367,1,0,43.80843790212552,4,7,0,1
368,1,0,42.52808342309331,1,8,0,1
369,1,1,45.15670134968575,4,6,0,1
370,1,0,45.22285137059836,3,5,1,1
371,1,1,44.79286390294896,0,5,1,0
372,1,1,44.212476177890274,6,6,1,1
373,1,0,43.54990796709525,5,7,0,1
374,1,0,46.34960885428381,-1,5,1,0
375,1,0,45.00761078002373,3,4,1,1
376,1,0,45.18738133309742,1,4,1,0
377,1,0,43.5484924262147,3,4,1,0
378,1,0,42.54913159513859,5,5,0,1
379,1,0,45.94434089949988,3,6,1,1
380,1,1,44.83508190212093,5,6,1,1
381,1,1,45.28154693753058,4,5,1,1
382,1,1,43.75713642334561,6,7,0,0
383,1,1,45.70290540767537,5,8,1,0
384,1,0,42.745494530577886,2,6,0,0
385,1,0,43.97524471074217,4,4,1,1
386,1,1,45.22054988970745,4,4,0,1
387,1,0,46.526587713736376,3,4,1,1
388,1,0,43.67048246922413,4,8,1,0
389,1,0,44.6537021229475,6,7,0,0
390,1,0,42.42545394440365,5,5,0,0
391,1,1,44.84286007627933,5,6,1,1
392,1,1,45.84981077372196,5,6,1,0
393,1,0,44.14017267319722,3,5,1,0
394,1,1,42.46517487502142,3,7,0,0
395,1,0,43.07752395659213,3,6,0,1
396,1,1,45.56058114689212,3,5,1,0
397,1,0,42.44269974428192,5,5,1,0
398,1,1,47.6622708162601,1,5,0,0
399,1,0,42.92078876526674,5,6,0,1
400,1,0,43.83149060451119,7,6,1,1
401,1,0,44.478720244349184,4,5,1,0
402,1,1,44.77607658880385,2,6,0,0
403,1,0,44.43699290822275,5,6,0,1
404,1,0,44.367692276635125,3,5,1,0
405,1,1,44.88957579317075,5,4,0,1
406,1,0,46.07426687251549,5,4,0,1
407,1,0,45.03892379996525,3,4,0,1
408,1,1,44.86943925926544,2,6,0,0
409,1,1,44.27128707705903,9,7,1,0
410,1,0,46.84163150769368,4,6,0,1
411,1,1,43.29021648076281,4,5,0,1
412,1,1,45.71457858956097,0,5,1,0
413,1,1,42.881944345777,5,6,1,0
414,1,1,45.389105907994384,0,6,1,1
415,1,0,42.456136955581584,1,4,1,1
416,1,0,44.25347163264813,3,6,1,0
417,1,0,46.18829530214437,2,7,0,0
418,1,0,43.70136001075507,2,4,0,0
419,1,0,46.01177503526961,1,6,1,1
420,1,1,43.084146059957206,4,7,1,0
421,1,0,44.25540296178026,4,4,0,0
422,1,0,43.18791609363446,5,5,0,0
423,1,0,44.930094433494965,5,6,1,0
424,1,0,44.988868180824646,3,5,0,0
425,1,0,44.31778997482969,3,5,0,1
426,1,0,44.08235405442625,6,6,1,1
427,1,1,44.79678383637563,5,4,0,0
428,1,0,42.1232788137815,3,7,1,1
429,1,0,44.290629733567954,1,6,0,0
430,1,0,44.52708126786365,2,5,1,0
431,1,0,44.78487399563211,5,6,1,0
432,1,1,43.01353532298515,5,9,0,0
433,1,0,44.29519425522394,3,6,0,0
434,1,0,44.85892616196303,1,5,0,0
435,1,1,44.52318799657885,5,5,0,0
436,1,0,42.656518858684926,3,5,0,1
437,1,1,46.21122636059443,4,5,1,0
438,1,0,44.23717870129463,2,6,0,1
439,1,0,43.28221072287319,3,6,0,1
440,1,1,44.03186073649564,3,5,0,1
441,1,0,44.52337242964691,3,4,1,0
442,1,1,44.27585684004302,4,4,1,1
443,1,0,44.07866722882202,2,5,1,1
444,1,0,45.44419992469219,1,5,0,1
445,1,0,43.97539989543267,7,5,0,0
446,1,0,46.22606694595298,1,4,0,1
447,1,1,44.49186205176935,4,6,0,0
448,1,0,43.9025761180936,4,4,0,1
449,1,1,46.05484177092162,2,7,0,0
450,1,1,45.75182518717117,3,6,0,1
451,1,0,44.05011872005582,4,6,0,1
452,1,1,45.08965938806584,4,5,0,0
453,1,0,43.90099049714958,6,4,0,1
454,1,0,44.38739458407542,4,5,1,1
455,1,0,44.496961155327725,6,7,0,0
456,1,0,43.41271014439859,4,5,1,0
457,1,1,45.549098999453136,6,5,0,0
458,1,0,46.17269861783715,1,7,0,0
459,1,1,45.45106923415808,1,7,1,0
460,1,0,44.05082589811226,7,6,0,1
461,1,1,46.25585712724165,3,5,0,0
462,1,1,44.02532744679814,3,5,1,1
463,1,0,44.95215799016669,2,6,1,1
464,1,1,44.991817005995024,4,4,0,1
465,1,0,45.00856353435815,6,4,0,0
466,1,0,44.00613246232825,4,6,0,1
467,1,0,43.70114047276056,3,6,0,1
468,1,0,42.07785324175364,4,5,1,1
469,1,0,44.66073905090942,1,6,0,1
470,1,0,44.673071768901536,2,7,0,1
471,1,1,43.776761788870914,3,6,1,0
472,1,0,43.62632605217262,5,6,1,1
473,1,1,45.03206324110754,2,6,0,1
474,1,1,44.6679259597754,3,5,1,0
475,1,1,44.87239661598351,4,5,1,1
476,1,0,43.794254125545,4,6,0,0
477,1,0,45.741194467243126,-1,7,0,1
478,1,0,44.049477971810425,2,5,0,0
479,1,1,46.24459881316595,3,6,0,1
480,1,0,43.73020444624163,6,7,1,1
481,1,1,43.79075729683147,5,5,1,1
482,1,0,45.0421268133931,3,5,0,1
483,1,0,43.956801358755015,7,2,1,1
484,1,1,43.76460676944559,8,5,1,1
485,1,0,45.0912960909651,3,6,0,0
486,1,0,43.36699443975494,6,7,1,0
487,1,0,44.017535269578566,2,6,1,0
488,1,0,41.79648583423776,5,6,1,0
489,1,0,43.86301934248361,3,5,1,1
490,1,0,43.3940287797113,7,8,0,0
491,1,0,45.62532695084303,4,7,1,1
492,1,0,42.92003243192586,5,5,1,0
493,1,1,44.11824430612477,4,7,1,1
494,1,0,45.22170360165877,2,6,0,1
495,1,1,46.16720674657802,1,5,0,1
496,1,1,45.28524913239842,3,6,1,1
497,1,1,42.88160444905067,4,8,0,1
498,1,0,45.075560329875216,2,5,1,1
499,1,0,43.95996630968792,4,5,0,0
500,1,0,46.62166010447447,1,6,0,0
501,1,0,45.69865392606306,1,7,1,0
502,1,0,43.06315583829464,3,7,1,0
503,1,0,43.53057306410668,5,5,0,1
504,1,1,43.43609764675343,3,7,1,0
505,1,0,46.56008379121567,4,5,1,0
506,1,0,44.62920059800578,4,5,1,0
507,1,1,43.96289713405512,0,5,1,0
508,1,1,44.176245101062406,4,5,1,1
509,1,0,42.80663922707736,5,3,1,1
510,1,1,48.19769259308355,2,6,1,0
511,1,1,45.36952807523965,4,3,1,0
512,1,1,43.38764285174799,2,5,0,1
513,1,0,44.481743626979885,5,6,0,1
514,1,0,44.7045506680972,3,7,1,0
515,1,0,43.505395966336,5,6,0,0
516,1,0,45.1922146377376,4,6,1,0
517,1,0,43.68578039841585,2,6,0,1
518,1,0,44.54589080520047,4,6,1,0
519,1,0,44.85705182132575,3,5,1,0
520,1,1,44.96202930379111,6,6,0,1
521,1,0,44.74571327346478,8,5,1,0
522,1,1,45.02356828165717,2,6,1,0
523,1,0,45.06969901402301,4,5,0,0
524,1,0,44.84230142425201,1,5,0,0
525,1,0,43.43622023118844,2,6,1,1
526,1,0,44.412032827812325,3,7,0,1
527,1,0,44.51855536090565,5,6,1,1
528,1,0,46.46940966139291,3,6,0,0
529,1,0,43.983576903876006,4,5,1,1
530,1,0,46.20154851879607,3,4,0,0
531,1,0,44.99432232188892,3,5,1,1
532,1,0,42.41657512330421,7,4,0,1
533,1,0,44.81082437404244,2,7,1,0
534,1,0,44.91332357942642,2,5,0,1
535,1,1,44.8779031278281,3,6,0,0
536,1,0,43.95981958920488,0,4,0,1
537,1,0,43.83779438484791,4,7,1,0
538,1,1,45.2052011959171,2,6,0,1
539,1,0,46.20523361746041,6,5,0,0
540,1,1,44.27337112791634,3,7,1,0
541,1,1,44.42749143360595,2,6,0,1
542,1,0,42.73750135918609,5,6,0,0
543,1,0,43.73748655947677,4,6,0,1
544,1,0,43.49999733342213,4,4,1,1
545,1,0,44.57704676976191,2,7,0,1
546,1,1,45.36411296723605,1,5,0,1
547,1,0,45.0659498882998,1,5,1,0
548,1,1,45.971149439385066,4,5,1,0
549,1,0,43.80261066931815,6,5,0,0
550,1,0,45.06457503039861,2,6,0,0
551,1,0,43.354624961400646,2,4,1,1
552,1,0,44.46451074890016,6,5,1,0
553,1,0,44.13184865665964,3,6,1,1
554,1,0,42.71257836241156,6,7,0,1
555,1,0,45.45489308303763,6,6,0,1
556,1,0,44.60849285979004,3,6,1,0
557,1,0,46.436099405237286,1,5,0,1
558,1,0,42.92529056958584,4,5,1,1
559,1,0,42.58866885444003,3,5,0,1
560,1,0,44.16321416045272,1,7,1,1
561,1,0,43.779778076868006,6,8,0,0
562,1,0,45.25391375139231,1,5,0,1
563,1,0,43.602047211689374,5,5,1,1
564,1,0,43.539271448978376,5,4,1,0
565,1,1,45.37943326471974,3,6,0,1
566,1,0,43.04722686179898,2,6,1,1
567,1,0,42.49032454777554,5,6,1,1
568,1,1,43.818632353499005,4,7,1,1
569,1,0,45.15663979261489,2,7,1,1
570,1,0,42.95036102230442,6,5,1,0
571,1,0,45.00582082116867,5,4,1,0
572,1,0,45.634808888267735,4,6,1,0
573,1,0,44.09391678137176,4,4,0,1
574,1,1,46.90937917143161,3,5,0,1
575,1,0,45.94553955811829,1,6,0,0
576,1,1,43.08583947755227,4,6,1,1
577,1,0,44.8140243286032,2,6,1,0
578,1,0,43.98325215643001,1,7,1,0
579,1,1,46.87236423494576,2,4,0,0
580,1,1,44.817610864632535,6,6,0,0
581,1,0,43.80011593515211,4,5,1,0
582,1,0,43.88713912568909,3,5,0,1
583,1,0,45.6446454652373,1,6,0,1
584,1,0,44.36712269243845,5,7,0,1
585,1,0,43.80597508158,5,6,0,0
586,1,0,44.98680412800519,5,6,0,0
587,1,0,44.48434894482963,5,8,0,1
588,1,1,45.9324846577988,3,6,0,1
589,1,0,45.05738337749976,3,5,0,1
590,1,1,44.5828112564981,3,5,1,1
591,1,0,45.192050911448106,3,9,1,0
592,1,0,45.75806517126099,1,5,0,1
593,1,0,45.23200855242111,2,5,1,1
594,1,1,46.09819712999452,2,5,0,1
595,1,0,43.2025850175976,2,7,1,1
596,1,1,44.52431274448252,6,5,1,0
597,1,0,44.91343197203916,4,6,0,0
598,1,1,46.1494718930827,1,4,0,0
599,1,1,45.000826031469295,5,5,0,0
600,1,0,44.96998076926763,3,5,0,1
601,1,0,44.18112306181462,5,7,0,1
602,1,0,43.86104427361986,5,7,1,1
603,1,0,44.42599124776357,7,4,0,0
604,1,0,44.80872262703474,5,4,0,0
605,1,0,44.74113384458392,5,6,1,1
606,1,1,43.75421956527559,5,5,1,1
607,1,0,45.40994533261273,4,5,1,1
608,1,1,42.31062350066756,2,6,0,0
609,1,0,44.34962479955694,5,6,0,1
610,1,1,44.77977335320003,4,4,0,0
611,1,1,45.58836616885444,3,6,1,1
612,1,0,43.6255426041162,0,5,1,1
613,1,1,45.28299641173116,3,6,0,1
614,1,1,45.70750501729786,3,6,1,1
615,1,0,46.1813424961458,2,6,1,0
616,1,0,43.73585205143886,3,6,1,1
617,1,0,42.94610703825477,5,6,0,1
618,1,0,43.29837640649456,3,4,0,1
619,1,0,44.49569009682798,3,4,1,0
620,1,0,44.321506572530296,1,7,0,1
621,1,0,43.38496930526181,4,5,1,1
622,1,1,44.737197177269735,4,4,0,0
623,1,1,46.2125145503425,4,7,1,0
624,1,1,44.800720740790624,6,4,1,0
625,1,0,45.55284761720521,4,4,1,1
626,1,1,45.67024782582219,3,6,0,1
627,1,0,42.87830956870331,4,7,1,1
628,1,1,45.19184400128262,6,5,0,1
629,1,1,45.91394652660323,3,7,0,1
630,1,1,44.94897166413328,0,6,0,0
631,1,1,43.8984249607856,5,6,0,0
632,1,1,45.992411925428335,6,5,1,0
633,1,0,45.27370713549666,1,6,0,1
634,1,0,46.11069333253274,2,6,0,0
635,1,0,42.34704093120894,5,5,1,0
636,1,0,42.333020078350806,3,6,1,1
637,1,1,44.77004002148161,5,4,1,1
638,1,1,44.35391348977495,4,5,1,1
639,1,1,47.42706503326812,1,6,0,0
640,1,1,46.56613124580214,4,5,1,0
641,1,0,42.98762850076393,3,5,0,1
642,1,0,43.364475640369776,3,5,1,1
643,1,0,44.24743568086041,4,5,1,1
644,1,0,43.740281870624216,6,5,1,1
645,1,1,46.7820713492392,2,5,1,0
646,1,0,43.24560473437016,3,6,0,0
647,1,0,43.79009421010065,6,5,1,0
648,1,0,43.49986976164344,2,5,1,1
649,1,0,44.81756649919564,6,6,0,0
650,1,0,43.1249681506807,2,7,0,0
651,1,1,44.01916455097304,5,7,0,0
652,1,0,43.31902355450645,5,5,0,1
653,1,1,44.775248459763525,3,5,0,1
654,1,0,44.31826032121148,4,4,0,0
655,1,1,43.25138989850937,4,8,1,0
656,1,1,44.43825807823922,5,5,0,1
657,1,0,45.67672773009921,3,5,0,0
658,1,0,42.18734939656108,5,6,0,1
659,1,0,44.73234648516794,3,7,0,0
660,1,0,42.51031790105477,4,6,1,0
661,1,0,44.09429992167485,1,5,0,0
662,1,1,44.211919569788094,1,7,1,1
663,1,1,46.121085682171206,6,7,0,1
664,1,1,43.69307840489094,2,4,1,1
665,1,0,44.49155949319777,0,5,1,1
666,1,0,44.99777938080323,3,7,0,1
667,1,0,43.970724343030575,3,6,1,1
668,1,1,45.56850827098565,1,7,0,1
669,1,0,42.93643218379293,4,6,0,0
670,1,0,45.9880519837075,4,4,0,0
671,1,0,44.62954344497921,4,5,0,0
672,1,0,42.11171076727918,4,5,1,1
673,1,0,44.682271064006514,8,7,0,0
674,1,0,44.04060548655693,4,5,0,1
675,1,1,45.73863424146208,5,4,1,0
676,1,1,46.59916054278976,6,6,0,1
677,1,1,45.54925386259616,2,4,1,0
678,1,1,44.732810277944346,4,6,0,1
679,1,1,45.305000241626495,2,5,0,0
680,1,0,44.47277029524139,4,7,1,0
681,1,0,43.91226896102802,4,5,1,0
682,1,0,44.809506719147365,3,7,1,1
683,1,0,45.23505570672447,3,6,1,0
684,1,0,44.87170196762955,3,5,1,0
685,1,0,43.52807948554769,0,4,0,1
686,1,1,43.19439356496693,3,6,1,1
687,1,1,45.48963950075584,3,5,1,1
688,1,0,45.4080066249501,1,6,0,0
689,1,1,46.0926108133681,4,5,0,0
690,1,0,43.4158429442651,9,7,0,1
691,1,1,44.90107611349496,6,5,0,0
692,1,1,43.16832753521617,3,8,0,1
693,1,1,45.91601502432165,0,4,1,0
694,1,0,43.96223208133791,3,8,0,0
695,1,0,43.93048132007796,4,6,1,1
696,1,1,44.80435425965092,4,6,0,1
697,1,0,44.70381719689831,5,5,1,0
698,1,1,48.0012933874816,0,5,1,1
699,1,0,43.605991165476645,4,6,0,1
700,1,1,43.966340975020856,3,5,1,1
701,1,0,45.07082336306827,0,4,0,0
702,1,0,43.13848890641025,5,7,1,1
703,1,1,45.77614047151384,6,6,0,0
704,1,0,45.3818929210988,3,4,0,1
705,1,0,42.97632763787388,5,5,1,0
706,1,1,42.62901552925235,4,6,0,1
707,1,0,44.75052913157306,4,5,1,0
708,1,0,45.58568668041376,2,6,0,1
709,1,0,44.22499171899749,4,6,1,1
710,1,1,43.99907004174298,5,7,1,1
711,1,0,44.33882472975178,5,5,0,0
712,1,0,43.99629927198926,2,5,1,1
713,1,0,43.92719804241959,4,6,0,1
714,1,0,45.41555071965443,1,4,0,0
715,1,1,44.66023697503583,5,6,0,0
716,1,1,45.48171468043248,4,5,0,0
717,1,0,42.38161136238273,2,6,0,1
718,1,0,44.24255814798512,4,5,1,0
719,1,1,43.47779775120597,4,5,1,1
720,1,0,42.69334222432033,3,7,1,1
721,1,1,45.65689890840768,1,4,1,1
722,1,1,44.51754002941924,2,5,0,1
723,1,0,46.32091613615517,2,7,0,0
724,1,0,44.33989692366033,3,6,1,1
725,1,0,43.20948862894363,4,5,0,1
726,1,1,45.59615954915645,5,5,1,0
727,1,1,44.850857064680845,7,7,1,1
728,1,0,43.42712948663485,4,6,1,1
729,1,1,43.88919018285012,4,4,1,1
730,1,1,45.55050439095992,5,6,0,1
731,1,0,44.86156071913758,4,5,1,0
732,1,0,44.22474070098969,4,5,1,0
733,1,0,46.53042778939838,6,4,1,0
734,1,0,43.9744067763558,2,7,1,1
735,1,1,45.17135798830256,3,4,1,1
736,1,0,43.10803883234941,4,5,0,0
737,1,0,44.99452096593158,1,5,1,1
738,1,1,45.76896902494039,3,5,1,0
739,1,1,44.95537638550427,3,4,0,0
740,1,0,43.14937551219427,3,6,1,0
741,1,1,47.05101600824371,4,7,1,1
742,1,0,42.213251511441726,2,5,1,0
743,1,0,43.8563101144284,4,6,0,1
744,1,0,43.8665585079991,6,6,1,0
745,1,1,43.75397267190969,4,7,0,1
746,1,1,45.642015023074485,4,4,0,1
747,1,0,43.26616609315317,9,6,1,0
748,1,0,45.22447754247142,1,4,1,0
749,1,1,45.51890295215368,4,7,1,0
750,1,0,44.562784968725104,4,5,1,1
751,1,0,45.31999766162248,2,6,1,1
752,1,1,45.90929325404647,2,5,0,1
753,1,1,45.63205215995655,1,5,1,1
754,1,1,43.30053371302129,3,7,0,1
755,1,1,45.45067437580978,1,5,0,1
756,1,0,44.53181964050447,5,8,0,0
757,1,0,44.23137985586818,0,6,0,1
758,1,1,44.73545873772056,3,6,1,0
759,1,1,44.44036301807121,2,6,0,0
760,1,0,45.09119844124739,1,4,1,1
761,1,0,43.99086024495799,5,4,1,0
762,1,0,44.03288095940592,1,5,0,0
763,1,1,45.40103721664591,0,6,1,0
764,1,0,43.82742925363831,4,7,1,0
765,1,0,43.35161446412864,2,6,1,1
766,1,1,44.81679552581148,1,6,1,0
767,1,1,44.31460397244478,2,7,1,1
768,1,0,43.08705552038614,5,5,1,1
769,1,0,44.11025110641736,5,7,1,0
770,1,0,43.34056771075131,1,5,0,0
771,1,0,42.72448722112328,2,6,1,0
772,1,1,45.13198948684804,4,6,1,1
773,1,1,45.62271983827669,7,5,1,0
774,1,0,45.15289495319875,4,5,0,1
775,1,0,43.56097990097736,5,6,1,1
776,1,1,44.99207971420786,4,6,1,1
777,1,0,42.63463816906695,3,4,1,1
778,1,0,45.5132845273725,0,5,1,1
779,1,1,45.15438029983397,3,5,1,1
780,1,1,43.708981688366826,5,6,1,0
781,1,0,43.556472814133016,3,7,0,1
782,1,0,42.83795714462723,5,8,1,0
783,1,1,43.09919820138117,4,6,1,1
784,1,0,43.57404381927638,4,6,1,1
785,1,0,44.19068657352422,5,5,0,1
786,1,0,43.41091751358636,6,8,1,0
787,1,0,43.76729976740979,5,6,0,1
788,1,0,44.20760368264144,5,8,1,1
789,1,1,45.62297018819086,4,6,1,0
790,1,0,44.139807061165385,1,4,1,1
791,1,1,45.2749827351216,1,4,1,0
792,1,1,44.88003170312418,5,7,0,1
793,1,1,46.49368397167606,4,5,0,0
794,1,0,43.92531151507826,6,5,1,1
795,1,0,45.41245429105219,2,4,1,1
796,1,0,42.1816133342242,6,7,0,1
797,1,0,46.68660968885989,5,6,1,0
798,1,1,43.31082557266688,6,6,1,0
799,1,1,44.56311863766911,3,6,1,1
800,1,1,42.88664146215141,7,6,0,1
801,1,0,43.22909462867409,4,6,1,1
802,1,1,45.7394340969753,0,4,0,0
803,1,1,46.83953861438219,6,5,0,0
804,1,0,45.391799022701086,3,4,0,1
805,1,1,45.73262988874657,4,4,0,0
806,1,0,44.14369967900169,4,5,1,1
807,1,0,45.22849731996851,2,6,1,1
808,1,0,43.27793243967396,6,4,1,1
809,1,0,45.59047914482176,3,6,1,0
810,1,1,46.44772684416868,1,7,1,0
811,1,0,44.52120792769164,3,7,1,1
812,1,0,44.88283549740862,6,6,1,1
813,1,0,43.2085899811133,4,6,1,1
814,1,1,44.3639682697501,4,5,1,1
815,1,0,45.816791208090365,3,7,1,0
816,1,0,42.773235721347525,6,7,1,0
817,1,1,46.55917123794136,2,4,0,1
818,1,0,43.81330052587415,5,6,1,1
819,1,0,44.8595961432235,2,7,1,0
820,1,0,42.931798560686616,4,6,1,0
821,1,1,45.51031378638967,2,8,1,1
822,1,1,44.72416162440442,3,5,0,1
823,1,0,44.62675575160279,0,4,1,0
824,1,1,45.061648790671626,5,6,0,0
825,1,0,42.80556631092984,6,4,1,1
826,1,0,43.56924795839096,4,5,0,1
827,1,1,44.955810474003385,4,5,1,1
828,1,0,42.61591506427479,1,6,0,1
829,1,0,44.789469558486005,4,4,0,1
830,1,1,46.51333871100758,2,4,1,0
831,1,0,42.37382850609395,3,7,1,0
832,1,1,44.963855312196245,3,5,1,0
833,1,0,45.27681388932337,6,5,1,1
834,1,0,46.31173612376468,3,6,1,0
835,1,0,45.08759029527058,4,5,1,1
836,1,1,45.04560518951626,6,6,1,0
837,1,0,42.60818567487363,0,4,0,1
838,1,0,44.15068062070245,6,4,0,0
839,1,1,46.779108748235885,4,4,0,0
840,1,0,44.62080238550031,5,7,1,0
841,1,0,44.66100068035731,0,6,0,0
842,1,0,44.076516137432144,1,4,1,0
843,1,0,45.41912664203036,3,5,1,0
844,1,1,44.03565987726953,4,6,0,1
845,1,1,44.64714054404431,3,4,1,0
846,1,0,43.27938723564549,4,6,1,1
847,1,0,43.01245950321295,4,5,0,1
848,1,0,44.67376160849301,6,6,1,0
849,1,0,44.974257812220856,4,7,1,1
850,1,1,44.82890702850822,2,7,1,1
851,1,0,42.869149097746565,3,5,1,1
852,1,0,46.10517839794371,2,5,0,0
853,1,0,44.26866405482867,3,5,1,1
854,1,0,43.44980145852712,2,5,1,0
855,1,1,44.438331381072246,3,6,0,0
856,1,1,46.36211190949874,3,6,0,1
857,1,0,45.59598762480304,5,5,1,0
858,1,0,44.59403635993889,6,4,0,0
859,1,1,44.74420821891746,3,5,0,0
860,1,0,44.580566989245646,3,5,0,1
861,1,1,43.74888899333425,4,6,1,0
862,1,1,44.27089112168121,1,3,1,1
863,1,0,44.46971461322919,3,4,0,1
864,1,0,44.03474379222665,2,6,0,1
865,1,1,44.62831110419565,3,5,1,1
866,1,0,44.70467804891396,5,7,1,0
867,1,1,45.656308722520656,8,5,0,0
868,1,0,43.93173222288646,4,7,1,1
869,1,1,47.26752989017557,3,6,0,1
870,1,0,44.36920010525523,6,4,1,1
871,1,0,44.57214084657521,2,7,1,0
872,1,1,43.86709528588619,5,4,1,1
873,1,0,46.46450862155381,2,5,0,0
874,1,0,44.624739654716606,5,5,0,0
875,1,0,45.06136386849345,7,5,0,0
876,1,1,44.05727862512025,5,7,1,1
877,1,0,44.06283874280098,2,6,0,1
878,1,1,44.39485818871823,6,7,1,0
879,1,0,46.00115227978408,1,6,0,0
880,1,0,45.0510263230607,3,7,1,1
881,1,0,45.95636883778243,2,4,0,1
882,1,0,42.42514657953284,3,5,0,1
883,1,1,46.78491460971126,2,5,0,0
884,1,0,44.3336464955606,9,6,1,1
885,1,0,43.235109021451024,5,5,0,0
886,1,0,42.67874861062536,5,7,0,1
887,1,0,45.76542996794502,3,7,0,1
888,1,0,45.71425556357215,0,5,1,0
889,1,1,44.63147642005725,2,6,1,1
890,1,0,44.94754702449442,0,7,0,0
891,1,1,43.74838845275353,3,5,0,1
892,1,1,45.32923580035832,2,6,1,1
893,1,1,45.30890162754972,3,5,1,0
894,1,1,42.83624795460979,3,7,0,1
895,1,0,43.66058468484208,5,6,1,1
896,1,1,45.94237942393215,5,5,0,1
897,1,1,44.03692257993837,3,5,0,0
898,1,1,45.88481146181239,3,8,1,1
899,1,0,45.70678626875052,5,4,1,1
900,1,1,45.017656521167474,4,5,1,1
901,1,1,44.19262158306467,4,6,0,0
