"","race","year","female","agecat4","edcat5","pop","emp","mn_wg","mn_lnwg","wt_wg","numobs_wg","sd_wg"
"2647",3,1995,0,2,1,291435.972875,226169.624530792,10.7119083404541,2.27530574798584,187338.742733333,359,6.45215272903442
"2648",1,1995,0,2,2,9245751.12215002,8144021.84393692,15.7656898498535,2.66148829460144,6960698.46803336,10380,8.13207244873047
"2649",2,1995,0,2,2,1626386.64135,1241334.97589874,12.813383102417,2.45903277397156,1169137.27154167,1317,6.86121273040771
"2650",3,1995,0,2,2,406678.176433334,335957.202458382,14.0935707092285,2.53292393684387,294580.137008333,690,7.87928867340088
"2651",1,1995,0,2,3,7004265.94169168,6261972.00396729,17.9795150756836,2.76824808120728,5421173.99425001,7982,10.4525289535522
"2652",2,1995,0,2,3,1126927.56920833,900257.741088867,14.769944190979,2.57803559303284,845882.29695,939,8.2328405380249
"2653",3,1995,0,2,3,364238.622616667,294437.56634903,16.1755561828613,2.65732502937317,266797.182675,567,9.98998737335205
"2654",1,1995,0,2,4,5105823.19936668,4763229.04528809,24.575496673584,3.04664993286133,4083931.90363332,6141,15.73082447052
"2655",2,1995,0,2,4,494738.034908333,437273.458610535,19.9087982177734,2.84801697731018,391033.716483333,438,12.5183954238892
"2656",3,1995,0,2,4,298236.155116667,253950.369987488,21.8933658599854,2.91634225845337,221149.69105,468,14.635006904602
"2657",1,1995,0,2,5,1964396.59763333,1824354.13941193,30.4078559875488,3.23024821281433,1511245.25918333,2281,19.9542064666748
"2658",2,1995,0,2,5,111820.857141667,100725.047210693,24.214241027832,3.03124451637268,82253.7547,100,15.0952835083008
"2659",3,1995,0,2,5,179379.154375,153546.020782471,26.5395698547363,3.11099433898926,135952.21675,313,16.8092670440674
"2660",1,1995,0,3,1,2245074.10411667,1584731.72439575,13.8163480758667,2.51031255722046,1233193.70341667,1764,8.24826526641846
"2661",2,1995,0,3,1,497455.022291666,277939.098213196,12.0239601135254,2.39885783195496,239420.634758333,301,5.84516716003418
"2662",3,1995,0,3,1,216835.166983333,151293.159519196,11.8326578140259,2.38543295860291,115595.113,247,5.27427339553833
"2663",1,1995,0,3,2,6456318.24357505,5562908.58042336,18.857385635376,2.83837652206421,4468685.98449168,7256,9.26741886138916
"2664",2,1995,0,3,2,957714.520041665,726942.285087585,15.2289657592773,2.6227400302887,668294.244141667,886,6.86329555511475
"2665",3,1995,0,3,2,256515.172208333,201908.199081421,17.4202995300293,2.68104124069214,163188.536916667,396,13.78675365448
"2666",1,1995,0,3,3,5800988.04781667,5161588.51209259,22.0239543914795,2.96445536613464,4116862.34461666,6455,12.8649444580078
"2667",2,1995,0,3,3,683002.224466666,548072.243164062,18.3636322021484,2.77603936195374,494262.16115,643,11.5168008804321
"2668",3,1995,0,3,3,215750.296016667,186902.076038361,19.5851573944092,2.86557984352112,160222.904091667,340,9.57751846313477
"2669",1,1995,0,3,4,4073274.40840001,3809362.03555298,31.6070461273193,3.28216791152954,2911533.16624167,4645,19.9842376708984
"2670",2,1995,0,3,4,282011.928583333,242217.565834045,23.2547359466553,2.98009037971497,206718.201091667,282,16.9814128875732
"2671",3,1995,0,3,4,211101.68885,190838.758789062,29.2421169281006,3.18086695671082,146670.930941667,314,19.8914394378662
"2672",1,1995,0,3,5,2949014.09490833,2769557.92011261,37.2269020080566,3.4521336555481,2011188.62439166,3281,21.6704502105713
"2673",2,1995,0,3,5,154129.337275,141634.213371277,30.903148651123,3.26081585884094,115412.1207,169,19.3034038543701
"2674",3,1995,0,3,5,151007.764875,140284.718723297,36.810848236084,3.42453789710999,101148.822416667,228,23.0771102905273
"2675",1,1995,0,4,1,1680783.39424167,843346.759830475,14.4373073577881,2.55676984786987,612776.589658334,958,8.95090198516846
"2676",2,1995,0,4,1,350772.438125,137547.478118896,14.260666847229,2.5342276096344,122635.8295,180,7.45677709579468
"2677",3,1995,0,4,1,83611.0378166667,38614.0338821411,13.4175252914429,2.4552845954895,30364.752925,68,11.4519939422607
"2678",1,1995,0,4,2,2929571.30815833,1852973.05343246,19.3910312652588,2.83668756484985,1369679.19021667,2218,11.5954551696777
"2679",2,1995,0,4,2,308530.90065,174328.6641922,15.4067888259888,2.63467693328857,151047.884858333,244,7.00193214416504
"2680",3,1995,0,4,2,78759.0362333333,51976.6926765442,17.1359405517578,2.65765881538391,45107.3519083333,97,14.9783668518066
"2681",1,1995,0,4,3,1855926.02069167,1259727.36344528,22.1230812072754,2.94333338737488,926152.609383332,1469,13.5921506881714
"2682",2,1995,0,4,3,140694.927625,82097.392654419,16.4661731719971,2.68761420249939,71187.0239833333,98,8.06508159637451
"2683",3,1995,0,4,3,43340.170025,24954.3718185425,18.988525390625,2.80864524841309,19221.4420083333,47,9.99368286132812
"2684",1,1995,0,4,4,1197716.721575,875290.794658661,32.539192199707,3.24963307380676,613774.47765,974,23.6481075286865
"2685",2,1995,0,4,4,52932.4025083333,37865.6767349243,23.5624217987061,2.97536730766296,28386.2878,42,13.297324180603
"2686",3,1995,0,4,4,50994.7122833333,38777.5527648926,27.4829406738281,3.08748412132263,29250.0555333333,62,18.92160987854
"2687",1,1995,0,4,5,994270.884191668,774810.296630859,39.1959533691406,3.42550325393677,507622.508741667,827,26.6531391143799
"2688",2,1995,0,4,5,48056.4285333333,34132.5781478882,29.4026069641113,3.26175022125244,25680.5244833333,40,16.5685062408447
"2689",3,1995,0,4,5,45180.719625,37379.5082702637,42.8147125244141,3.60756778717041,26057.7669416667,62,24.2493553161621
"2690",1,1995,1,1,1,4211407.97071667,1617218.33384705,6.82031869888306,1.88366913795471,1464514.55566666,2306,3.01829552650452
"2691",2,1995,1,1,1,965761.101633333,195393.239074707,7.04119825363159,1.88670253753662,179754.81745,235,5.86349582672119
"2692",3,1995,1,1,1,327090.031583334,83934.5267486572,7.09658527374268,1.93798112869263,77003.5411833334,164,1.58765864372253
"2693",1,1995,1,1,2,3381563.58501668,2094147.64867401,8.61609554290771,2.08867287635803,1944370.59941666,2849,4.71693420410156
"2694",2,1995,1,1,2,799609.068633333,381272.651565552,8.31810188293457,2.05267071723938,368421.24555,444,4.15853309631348
"2695",3,1995,1,1,2,187359.825233333,106114.609359741,8.90783882141113,2.11574029922485,102656.722575,241,4.7238621711731
"2696",1,1995,1,1,3,4199142.27080833,2955908.49465752,9.1216630935669,2.13978719711304,2720494.01771667,3968,4.80883455276489
"2697",2,1995,1,1,3,697076.250108333,389242.85521698,8.82845878601074,2.11544418334961,376656.084408333,464,4.11310338973999
"2698",3,1995,1,1,3,288390.357958333,165818.902610779,9.30056285858154,2.1568500995636,155774.025483333,329,5.96125173568726
"2699",1,1995,1,1,4,925057.931083333,763537.892551422,13.3219795227051,2.47788715362549,729203.988283334,1089,8.33625793457031
"2700",2,1995,1,1,4,88053.5714166667,65361.9841079712,13.3223476409912,2.48627543449402,62354.9343666667,77,9.28263092041016
"2701",3,1995,1,1,4,57634.1571583333,31920.6481056213,14.9030094146729,2.60330295562744,30569.0378333333,66,6.53255414962769
"2702",1,1995,1,1,5,44861.0179583333,32196.5717468262,16.4907741546631,2.68651127815247,31029.4204333333,42,7.99963665008545
"2703",2,1995,1,1,5,2792.00658333333,2792.00648498535,16.5564975738525,2.77891111373901,2792.00658333333,3,4.23355340957642
"2704",3,1995,1,1,5,4604.83695833333,2210.86795043945,19.5599765777588,2.92160677909851,2210.867925,5,6.24635314941406
"2705",1,1995,1,2,1,2434607.984175,1099335.57980347,9.0286054611206,2.12413859367371,922215.742866667,1331,5.14134693145752
"2706",2,1995,1,2,1,547339.50615,190339.385345459,8.28471183776855,2.06835532188416,177803.737608333,229,2.95110774040222
"2707",3,1995,1,2,1,293242.958225,109671.949197769,8.54077434539795,2.09757256507874,91676.466125,202,2.71876835823059
"2708",1,1995,1,2,2,8751143.68682497,6102535.23019791,12.4445571899414,2.4053750038147,5397995.59166668,8563,8.44012355804443
"2709",2,1995,1,2,2,1730725.22720833,1092487.31557465,10.8516035079956,2.28164315223694,1041529.43090833,1345,7.42784309387207
"2710",3,1995,1,2,2,433018.006983334,252470.042402267,10.9666576385498,2.31190752983093,227991.451225,552,4.96555757522583
"2711",1,1995,1,2,3,7851405.02168333,5963177.2518692,14.5174121856689,2.56168651580811,5229846.26259165,8221,8.47444152832031
"2712",2,1995,1,2,3,1518606.718,1149383.13968658,13.1668071746826,2.46033000946045,1097586.27515,1414,8.22716426849365
"2713",3,1995,1,2,3,403098.206275,268774.001458168,14.0230007171631,2.54305911064148,246517.498958333,587,6.88144636154175
"2714",1,1995,1,2,4,5258676.37086667,4243550.94546127,21.1275177001953,2.90298128128052,3646498.74014166,5886,13.6493816375732
"2715",2,1995,1,2,4,552156.609333333,490781.749588013,19.5922355651855,2.82719492912292,459353.854616667,599,13.7116899490356
"2716",3,1995,1,2,4,354694.931125,239479.101819992,19.7107200622559,2.83481979370117,215900.275775,495,12.4575023651123
"2717",1,1995,1,2,5,1618958.11744167,1386535.40209579,26.8000259399414,3.11725282669067,1167270.31701667,1886,18.3977489471436
"2718",2,1995,1,2,5,128422.490158333,106308.599563599,25.171838760376,3.07626676559448,90412.2995416667,124,14.9347534179688
"2719",3,1995,1,2,5,116258.227366667,90077.1769561768,23.1821117401123,2.97497987747192,79736.8793083333,185,15.1781492233276
"2720",1,1995,1,3,1,2277405.02127501,1066796.09443665,9.6334171295166,2.18412017822266,894847.997625,1327,4.92226409912109
"2721",2,1995,1,3,1,554716.8494,251157.470985413,9.20467758178711,2.15293526649475,235275.21985,354,4.40917301177979
"2722",3,1995,1,3,1,257099.821491667,118055.822555542,9.8542366027832,2.15683507919312,100750.81575,217,8.8655595779419
"2723",1,1995,1,3,2,7769295.41564166,5597807.9949398,13.5431241989136,2.49098992347717,4840017.88359167,8032,8.44144058227539
"2724",2,1995,1,3,2,1154690.84668333,774784.431774139,12.2585687637329,2.40622091293335,719105.373466665,1053,7.04264688491821
"2725",3,1995,1,3,2,336914.08225,213170.796234131,12.4797630310059,2.39408493041992,178489.48415,417,7.79953050613403
"2726",1,1995,1,3,3,6239985.06627499,4858949.06661224,16.1892776489258,2.66536736488342,4165202.46121668,6901,9.22781848907471
"2727",2,1995,1,3,3,882557.063308333,677059.308105469,15.7634916305542,2.64672541618347,642290.182475,905,8.62401962280273
"2728",3,1995,1,3,3,224865.349825,164593.349786758,15.8874549865723,2.6591682434082,146231.104283334,329,8.48586750030518
"2729",1,1995,1,3,4,3436890.10925,2723775.84602928,22.6120109558105,2.96479296684265,2230508.97585833,3764,14.8622817993164
"2730",2,1995,1,3,4,306479.957108333,267964.625778198,23.9317836761475,3.01277780532837,242629.536683333,372,15.8517456054688
"2731",3,1995,1,3,4,246511.189508334,190531.78155899,21.3476581573486,2.87908339500427,162287.153275,339,15.8126630783081
"2732",1,1995,1,3,5,2160584.505525,1886533.2509346,29.3090000152588,3.21174907684326,1509796.51869166,2523,18.7771892547607
"2733",2,1995,1,3,5,190366.336883333,174417.780860901,29.5025653839111,3.23575282096863,156352.157758333,232,17.6336250305176
"2734",3,1995,1,3,5,81706.434025,68140.3822402954,32.6553649902344,3.3235125541687,54934.615275,119,19.8632526397705
"2735",1,1995,1,4,1,1810259.37353334,546251.848293304,10.0355968475342,2.20776844024658,449867.828083334,708,6.64383935928345
"2736",2,1995,1,4,1,405149.603066666,129638.118766785,9.54363918304443,2.19596028327942,120660.385391667,187,3.67359280586243
"2737",3,1995,1,4,1,122617.734591667,39508.3936061859,8.30929183959961,2.06764268875122,32625.2794083333,74,2.73190307617188
"2738",1,1995,1,4,2,4079131.39940834,1914085.88036346,13.1790161132812,2.45383334159851,1572737.65234167,2597,9.22337436676025
"2739",2,1995,1,4,2,423019.216149999,204745.622970581,11.3646202087402,2.33490586280823,189143.693025,294,7.56501817703247
"2740",3,1995,1,4,2,118405.78945,51339.5757331848,12.7160682678223,2.42888760566711,44173.7677666667,99,7.3154730796814
"2741",1,1995,1,4,3,2026566.08335833,1132072.52130127,16.4473876953125,2.65098643302917,905826.107541666,1465,11.3357467651367
"2742",2,1995,1,4,3,214101.937583333,116270.842948914,13.873348236084,2.50834608078003,107658.348308333,164,9.24416923522949
"2743",3,1995,1,4,3,54677.5930166667,35155.4354839325,15.412841796875,2.59768176078796,31195.6154416667,66,8.77468204498291
"2744",1,1995,1,4,4,862683.015333332,491273.787975311,21.0472278594971,2.85525941848755,369048.145866666,624,15.1330051422119
"2745",2,1995,1,4,4,71297.7018416667,44211.0674591064,25.4582920074463,3.10147476196289,39365.1893916667,63,12.6916580200195
"2746",3,1995,1,4,4,42518.2276833333,25445.0042905807,20.7172927856445,2.85225629806519,21908.9967583333,57,15.3010988235474
"2747",1,1995,1,4,5,537919.277683333,370131.112453461,27.1662406921387,3.13956522941589,260391.503558333,425,16.6825523376465
"2748",2,1995,1,4,5,50773.669225,35284.8178253174,26.6645526885986,3.20295119285583,31190.0830333333,52,12.3104000091553
"2749",3,1995,1,4,5,24884.5133916667,18072.3971252441,31.0531635284424,3.29933142662048,14256.6012083333,28,16.6751594543457
"2750",1,1996,0,1,1,4926845.19546667,2318489.3155098,7.80084657669067,1.99913740158081,1768985.39414166,2334,4.06165218353271
"2751",2,1996,0,1,1,1031162.89820833,226823.076087952,6.94732666015625,1.90573644638062,159999.075991667,176,2.16758823394775
"2752",3,1996,0,1,1,308090.268825,88533.7862968445,7.85237121582031,2.0144350528717,65279.1767,85,2.72482466697693
"2753",1,1996,0,1,2,3745424.16089166,2808396.21688461,9.97049522399902,2.2362687587738,2035121.88641667,2526,4.56695652008057
"2754",2,1996,0,1,2,742397.804366668,399420.039657593,8.88930416107178,2.13640809059143,268070.472925,255,3.13260722160339
"2755",3,1996,0,1,2,181443.725316667,109704.580732346,9.59784030914307,2.20951366424561,85019.784025,141,3.1911051273346
"2756",1,1996,0,1,3,3720913.50565833,2615983.80264664,10.1260623931885,2.24104046821594,1907681.90605,2403,4.88066673278809
"2757",2,1996,0,1,3,511690.953825,314335.967514038,10.2006750106812,2.22560143470764,204380.488825,189,6.50392961502075
"2758",3,1996,0,1,3,297758.997141667,139313.310493469,9.6552677154541,2.20012187957764,97356.517075,134,4.10496807098389
"2759",1,1996,0,1,4,701195.345249999,559833.853416443,14.4287433624268,2.569979429245,378260.733683334,487,7.0602068901062
"2760",2,1996,0,1,4,41989.3742333333,32164.70652771,16.1001358032227,2.69487380981445,20606.032,20,6.58679246902466
"2761",3,1996,0,1,4,70797.2834916667,45214.1592559814,18.6909122467041,2.83060669898987,30871.9056,35,9.28610324859619
"2762",1,1996,0,1,5,24867.9852166667,22160.6363220215,15.6689491271973,2.68961405754089,12644.7962833333,15,5.5338282585144
"2763",2,1996,0,1,5,853.719116666667,853.719116210938,NA,NA,NA,NA,NA
"2764",3,1996,0,1,5,10160.650275,9438.6796875,27.4823398590088,3.18061947822571,7021.77171666667,9,13.5630369186401
"2765",1,1996,0,2,1,3090245.94289999,2485383.58030701,11.8493585586548,2.3752863407135,1619928.81246666,1939,6.82492065429688
"2766",2,1996,0,2,1,419208.365533334,230451.992782593,10.5455293655396,2.27089595794678,133704.01825,129,5.04423189163208
"2767",3,1996,0,2,1,158814.767533333,113780.844894409,13.3522748947144,2.39601564407349,73761.9572,92,13.7706775665283
"2768",1,1996,0,2,2,9089588.27504163,8039141.50342178,15.7048473358154,2.65415787696838,5290826.73672501,7189,8.38067054748535
"2769",2,1996,0,2,2,1667589.8038,1251865.59744263,12.5552387237549,2.43285179138184,765643.787866667,721,7.45086431503296
"2770",3,1996,0,2,2,361012.205433333,295509.340286255,14.3946189880371,2.54379916191101,184623.920116667,296,7.59726667404175
"2771",1,1996,0,2,3,6846770.62533332,6160714.39988708,18.0745239257812,2.77563118934631,4178593.32194166,5680,10.3833608627319
"2772",2,1996,0,2,3,1135756.00398333,931053.947257996,15.3065690994263,2.62326979637146,552672.696908333,515,9.1317310333252
"2773",3,1996,0,2,3,387350.062341667,314854.186086655,16.019063949585,2.65142226219177,210393.653241667,296,8.45483779907227
"2774",1,1996,0,2,4,5154113.79990833,4803892.15677261,24.661075592041,3.05204057693481,3250553.55503333,4403,15.7498159408569
"2775",2,1996,0,2,4,388940.873191666,349563.992965698,19.9282932281494,2.85578775405884,207970.133216667,215,13.1967992782593
"2776",3,1996,0,2,4,357217.7011,303053.682624817,23.5052070617676,2.99060750007629,201500.361866667,241,15.2673187255859
"2777",1,1996,0,2,5,1825431.53861666,1701559.33242035,31.4166469573975,3.26877498626709,1151324.37305,1553,19.6964206695557
"2778",2,1996,0,2,5,131278.95545,116615.83921814,28.0672473907471,3.20404624938965,64686.6899416667,56,14.0846862792969
"2779",3,1996,0,2,5,242732.591375,221988.21622467,29.7751159667969,3.23103094100952,171314.117266667,192,17.3365573883057
"2780",1,1996,0,3,1,2301883.52515833,1679702.06856918,13.9898643493652,2.52794766426086,971716.266058334,1265,8.14819526672363
"2781",2,1996,0,3,1,522384.686908333,318386.231933594,12.5666151046753,2.43924236297607,171746.062658333,191,5.76510906219482
"2782",3,1996,0,3,1,137901.906858333,85536.3869590759,11.9477729797363,2.36426448822021,51612.5922833333,86,6.82951307296753
"2783",1,1996,0,3,2,6883996.25769998,5941600.60718727,18.8221416473389,2.83361768722534,3434180.44985834,4847,9.27941036224365
"2784",2,1996,0,3,2,1008615.49111667,745166.272789001,15.1826658248901,2.62443542480469,410986.029983333,463,7.28930997848511
"2785",3,1996,0,3,2,254895.21285,207305.360279083,16.0468769073486,2.64942646026611,121865.524983333,209,8.59502792358398
"2786",1,1996,0,3,3,5934455.91759999,5288885.98164368,22.5866031646729,2.99416589736938,3109999.26026666,4390,12.8152418136597
"2787",2,1996,0,3,3,683976.006941668,538063.912620544,19.2150726318359,2.81115961074829,306039.449575,339,12.6749153137207
"2788",3,1996,0,3,3,252816.5161,210218.310955048,19.117467880249,2.84460520744324,120538.869883333,192,9.60460758209229
"2789",1,1996,0,3,4,4186866.38727499,3909874.13787079,31.4443283081055,3.2748339176178,2227122.9048,3156,19.8494892120361
"2790",2,1996,0,3,4,309788.268975,267986.311447144,24.0092506408691,3.02750372886658,141011.5652,151,14.4003572463989
"2791",3,1996,0,3,4,276521.842608333,253793.193565369,23.826358795166,3.01088953018188,139086.82655,196,13.7306337356567
"2792",1,1996,0,3,5,2971993.10779167,2792646.5816803,38.5628509521484,3.48824238777161,1531670.11023333,2143,22.1881103515625
"2793",2,1996,0,3,5,148633.731141667,130109.980941772,29.2271404266357,3.15207433700562,74113.6791666667,92,22.0981979370117
"2794",3,1996,0,3,5,174467.725841667,162769.184455872,34.7544059753418,3.39462471008301,88600.4408416666,127,20.6470375061035
"2795",1,1996,0,4,1,1711555.421725,880174.146850586,14.4463090896606,2.54699182510376,438646.568925,590,8.6082878112793
"2796",2,1996,0,4,1,332958.376691667,136660.898445129,13.236572265625,2.49533653259277,76004.3497666667,101,6.33009815216064
"2797",3,1996,0,4,1,70148.6153666667,34573.9855461121,12.5975370407104,2.37951564788818,21470.6612583333,38,9.75024032592773
"2798",1,1996,0,4,2,2904254.11381666,1880148.2266922,19.3120822906494,2.81956148147583,959288.628441666,1419,12.6259231567383
"2799",2,1996,0,4,2,324175.458066667,185342.757217407,15.6783313751221,2.6304931640625,95779.8529333333,124,9.93214321136475
"2800",3,1996,0,4,2,94647.8438916667,60523.2095527649,18.4808578491211,2.63945841789246,30208.58965,55,19.4600429534912
"2801",1,1996,0,4,3,1837186.61402499,1262689.49235535,22.6225147247314,2.96297001838684,641462.596141666,913,13.9872121810913
"2802",2,1996,0,4,3,141874.773283333,82798.1933822632,15.9864692687988,2.66763114929199,42620.9158916667,54,7.28244304656982
"2803",3,1996,0,4,3,51892.700225,33552.0142059326,17.3428192138672,2.72584056854248,17913.79205,31,8.7052583694458
"2804",1,1996,0,4,4,1267434.27093333,928309.684867859,34.8847846984863,3.33750295639038,427597.676658333,598,23.1128349304199
"2805",2,1996,0,4,4,54603.1348333333,36249.3475570679,32.3937721252441,3.22078108787537,11958.556625,16,26.8826541900635
"2806",3,1996,0,4,4,84425.1701583333,61088.5063018799,23.9224605560303,2.95704627037048,32552.8514416667,44,17.3844394683838
"2807",1,1996,0,4,5,1007568.04150833,794027.595146179,39.308650970459,3.45722055435181,389950.151708333,571,25.0555019378662
"2808",2,1996,0,4,5,49562.0992416667,38283.583656311,32.8935050964355,3.27360963821411,20351.3743166667,27,24.8942584991455
"2809",3,1996,0,4,5,55942.7485666667,47053.374961853,49.1753730773926,3.69100093841553,27088.9865916667,36,27.8082523345947
"2810",1,1996,1,1,1,4421936.91217499,1699353.20014954,6.91264057159424,1.90234994888306,1298005.05430833,1869,2.41036939620972
"2811",2,1996,1,1,1,991407.577683334,222529.659484863,6.79860830307007,1.89054584503174,175979.73865,203,2.12772917747498
"2812",3,1996,1,1,1,268660.717925,68433.4525527954,7.52958106994629,1.9666885137558,56714.1718666667,86,3.39662337303162
"2813",1,1996,1,1,2,3353329.46775832,2153295.14052963,8.47602081298828,2.08641052246094,1643958.08620833,2188,3.78989624977112
"2814",2,1996,1,1,2,794823.261891667,387946.000808716,8.59787273406982,2.06756711006165,266577.9798,290,6.84233045578003
"2815",3,1996,1,1,2,179815.865166667,87346.3084182739,9.21072387695312,2.14906358718872,68536.4117333333,120,4.29171705245972
"2816",1,1996,1,1,3,4007731.72457499,2801708.3621521,9.25951194763184,2.15616321563721,2115538.34333333,2819,4.8663444519043
"2817",2,1996,1,1,3,674393.963675,369659.38949585,8.95175075531006,2.12571740150452,255523.806991667,281,4.36157083511353
"2818",3,1996,1,1,3,327434.295566667,173949.012226105,9.0723819732666,2.15519785881042,118974.861583333,178,3.25708818435669
"2819",1,1996,1,1,4,895665.738174999,767664.144599915,14.4771022796631,2.54032373428345,563760.580208333,745,10.9366569519043
"2820",2,1996,1,1,4,84644.2951833333,64768.7296295166,13.5116415023804,2.47152709960938,38161.3036166667,42,10.6023826599121
"2821",3,1996,1,1,4,81940.3966083334,54411.7306518555,15.1874351501465,2.59906530380249,38846.59645,55,8.81139469146729
"2822",1,1996,1,1,5,32072.8390833333,23787.7335357666,14.819242477417,2.55856370925903,16927.2722916667,23,8.15926647186279
"2823",2,1996,1,1,5,6219.32585833333,5670.63360595703,19.8832874298096,2.89952659606934,2944.09445,4,10.0446815490723
"2824",3,1996,1,1,5,4284.31639166667,859.707336425781,NA,NA,NA,NA,NA
"2825",1,1996,1,2,1,2646180.38738333,1205260.86876678,8.97915840148926,2.12400770187378,870131.196633333,1114,5.49981307983398
"2826",2,1996,1,2,1,558634.608625,185148.176055908,8.47946929931641,2.06755065917969,130650.740166667,161,5.40167713165283
"2827",3,1996,1,2,1,187053.245208333,79885.7977104187,8.89819240570068,2.12670183181763,56853.9786333333,83,3.28999614715576
"2828",1,1996,1,2,2,8390701.02984165,5896548.19715118,12.1690006256104,2.39849901199341,4135724.312725,5887,6.90389251708984
"2829",2,1996,1,2,2,1670436.49060833,1080834.62114716,10.7752704620361,2.27812886238098,707858.2405,809,7.53879976272583
"2830",3,1996,1,2,2,408101.557225,249151.700828552,11.3756542205811,2.31966686248779,161105.800725,279,7.93945503234863
"2831",1,1996,1,2,3,7686349.4729333,5786470.37530136,14.8400983810425,2.58214831352234,4099232.27007501,5885,8.66830825805664
"2832",2,1996,1,2,3,1506048.97136667,1173617.21985626,13.2090177536011,2.47946572303772,747616.385575,867,7.96474933624268
"2833",3,1996,1,2,3,394103.22895,285280.417581558,14.0375814437866,2.52206444740295,196910.246733333,319,7.77612829208374
"2834",1,1996,1,2,4,5418229.80442501,4360352.95032501,20.7518863677979,2.89003562927246,3076195.09809166,4371,13.1277046203613
"2835",2,1996,1,2,4,609948.174783333,526936.26083374,18.5267848968506,2.79317378997803,331632.67555,373,12.5709009170532
"2836",3,1996,1,2,4,465409.577141666,326819.425392151,19.0450859069824,2.82652044296265,218211.698566667,286,11.6375885009766
"2837",1,1996,1,2,5,1601239.73995,1396681.30576324,27.4223003387451,3.15319061279297,988136.748724999,1385,17.7545566558838
"2838",2,1996,1,2,5,137467.9684,121307.779281616,25.0350341796875,3.08134865760803,80736.8955666667,93,14.3457403182983
"2839",3,1996,1,2,5,181704.806016667,139236.023681641,26.2094402313232,3.10028529167175,104398.82075,129,17.5291595458984
"2840",1,1996,1,3,1,2333714.8177,1092134.59287643,9.75605010986328,2.20288228988647,732005.241616666,994,5.0809268951416
"2841",2,1996,1,3,1,538535.260808334,233588.674301147,11.0995092391968,2.24851942062378,149255.148633333,193,11.8375272750854
"2842",3,1996,1,3,1,221182.498275,101804.76525116,8.71623134613037,2.08100175857544,72571.997625,107,5.64913368225098
"2843",1,1996,1,3,2,7986421.69187498,5790152.31727028,13.4915132522583,2.49029397964478,3679645.69553334,5401,8.11945533752441
"2844",2,1996,1,3,2,1205663.30361667,840004.763412476,12.2463293075562,2.40562963485718,519420.416458333,646,6.90979957580566
"2845",3,1996,1,3,2,337189.7739,219163.006736755,12.2345266342163,2.39398884773254,138597.827816667,244,7.1514778137207
"2846",1,1996,1,3,3,6360876.1051667,5032139.83267784,17.1253814697266,2.70915675163269,3309481.37865,4882,10.594217300415
"2847",2,1996,1,3,3,948406.652708333,729731.014945984,15.6583757400513,2.61859154701233,423385.701358333,520,9.70000648498535
"2848",3,1996,1,3,3,251919.897783333,196334.141017914,17.0832920074463,2.70045852661133,125109.8194,207,11.6800918579102
"2849",1,1996,1,3,4,3695716.13695834,2969541.15000534,23.2147159576416,2.98343205451965,1875732.98679167,2809,15.5113725662231
"2850",2,1996,1,3,4,339592.297541667,305527.132102966,22.9269771575928,2.95888805389404,162666.335191667,217,17.3826503753662
"2851",3,1996,1,3,4,290332.836675,217737.105358124,20.3268051147461,2.8913733959198,135262.019941667,196,10.1642827987671
"2852",1,1996,1,3,5,2221707.73208333,1949239.84908295,30.4116249084473,3.25562882423401,1271969.765625,1839,19.213436126709
"2853",2,1996,1,3,5,198521.095508333,181787.478240967,29.0068359375,3.23957395553589,112215.067508333,143,16.6295547485352
"2854",3,1996,1,3,5,106765.41765,87990.0329284668,31.6268081665039,3.29843044281006,45293.3673,68,17.7276191711426
"2855",1,1996,1,4,1,1802584.96581667,535920.085857391,10.0496044158936,2.21074390411377,333412.986491667,466,6.53928327560425
"2856",2,1996,1,4,1,414589.180025001,123589.183143616,9.75547695159912,2.14629292488098,73811.60485,101,9.49885272979736
"2857",3,1996,1,4,1,121053.914966667,36480.75025177,10.1475772857666,2.22974610328674,22604.641175,43,4.71379137039185
"2858",1,1996,1,4,2,4026405.93502501,1919891.70589066,13.1165227890015,2.45086002349854,1116858.93226667,1658,8.54355049133301
"2859",2,1996,1,4,2,422893.194516667,206981.9115448,11.4086265563965,2.36086511611938,121448.224775,157,4.7256965637207
"2860",3,1996,1,4,2,129173.31405,61146.5077819824,11.5626583099365,2.36769533157349,32583.2885083333,63,5.1098837852478
"2861",1,1996,1,4,3,2075199.15103334,1170564.00336456,16.5635471343994,2.68175840377808,702705.942791667,1048,9.8611249923706
"2862",2,1996,1,4,3,218962.601216667,130778.596481323,15.8621559143066,2.63130283355713,76304.6077,99,9.10612487792969
"2863",3,1996,1,4,3,60695.08855,26460.532869339,19.7152500152588,2.76115489006042,15085.776525,32,18.7232856750488
"2864",1,1996,1,4,4,970346.077283333,556499.346000671,24.4378967285156,2.99908685684204,315541.21185,462,18.5665550231934
"2865",2,1996,1,4,4,85687.267125,48035.9475860596,30.4027824401855,3.15474200248718,27522.556425,37,26.1212310791016
"2866",3,1996,1,4,4,64071.0702583333,36048.0087776184,19.6471252441406,2.71435189247131,22721.068425,38,19.2549095153809
"2867",1,1996,1,4,5,524960.663325,364178.112503052,29.096212387085,3.18112087249756,199325.575441667,298,19.6847877502441
"2868",2,1996,1,4,5,54951.887,34150.0956878662,30.7164764404297,3.28910374641418,18670.79645,27,18.2520046234131
