address,village,takeup_survey,age,agpop,ricearea_2010,disaster_prob,male,default,intensive,risk_averse,literacy,pre_takeup_rate
helinjiufang,helin,1,59.0,5.0,12.0,40.0,1.0,0,1,0.0,1.0,0.375
helinjiufang,helin,0,41.0,6.0,17.0,50.0,1.0,0,1,0.0,1.0,0.375
helinjiufang,helin,1,54.0,4.0,13.0,20.0,1.0,0,0,0.0,1.0,0.375
helinjiufang,helin,0,68.0,5.0,18.0,50.0,1.0,0,1,0.0,1.0,0.375
helinjiufang,helin,1,40.0,5.0,80.0,20.0,0.0,0,0,0.0,0.0,0.375
helinjiufang,helin,1,43.0,4.0,12.0,50.0,1.0,0,0,1.0,1.0,0.375
helinxinzhi,helin,0,42.0,4.0,6.599999904632568,40.0,1.0,1,0,0.0,1.0,0.7368421
helinxinzhi,helin,0,59.0,5.0,4.0,20.0,1.0,1,1,0.80000001,1.0,0.7368421
helinxinzhi,helin,1,43.0,4.0,8.0,40.0,1.0,1,1,0.39999998,1.0,0.7368421
helinxinzhi,helin,1,39.0,4.0,22.0,50.0,1.0,1,0,1.0,1.0,0.7368421
helinxinzhi,helin,0,53.0,5.0,17.0,20.0,1.0,1,0,0.0,1.0,0.7368421
helinxinzhi,helin,1,44.0,5.0,20.0,20.0,1.0,1,0,0.0,1.0,0.7368421
helinxinzhi,helin,0,45.0,4.0,20.0,50.0,1.0,1,1,0.0,1.0,0.7368421
helinxinzhi,helin,1,69.0,7.0,40.0,40.0,1.0,1,0,0.39999998,0.0,0.7368421
helinxinzhi,helin,0,40.0,7.0,9.800000190734863,50.0,1.0,1,0,0.0,1.0,0.7368421
helinxinzhi,helin,1,40.0,4.0,15.0,20.0,1.0,1,1,0.0,1.0,0.7368421
helinxinzhi,helin,0,36.0,4.0,10.0,20.0,1.0,1,0,0.0,1.0,0.7368421
hongxing10,hongxing,1,38.0,4.0,130.0,5.0,1.0,1,0,0.60000002,1.0,0.45454547
hongxing10,hongxing,0,45.0,6.0,10.0,50.0,1.0,1,0,0.0,1.0,0.45454547
hongxing10,hongxing,0,63.0,6.0,14.0,20.0,1.0,1,1,0.0,0.0,0.45454547
hongxing10,hongxing,1,45.0,1.0,1.5,30.0,1.0,1,1,0.0,1.0,0.45454547
hongxing10,hongxing,0,68.0,7.0,24.0,20.0,1.0,1,0,0.0,1.0,0.45454547
hongxing11,hongxing,0,74.0,3.0,6.0,40.0,1.0,1,0,0.0,1.0,0.42857143
hongxing11,hongxing,1,47.0,3.0,28.0,20.0,1.0,1,1,0.39999998,1.0,0.42857143
hongxing11,hongxing,1,42.0,4.0,18.0,20.0,1.0,1,1,0.80000001,1.0,0.42857143
hongxing11,hongxing,0,44.0,3.0,15.0,40.0,1.0,1,0,1.0,1.0,0.42857143
hongxing11,hongxing,0,41.0,4.0,28.0,50.0,1.0,1,1,0.19999999,1.0,0.42857143
hongxing11,hongxing,1,58.0,6.0,10.0,50.0,1.0,1,0,0.0,1.0,0.42857143
hongxing11,hongxing,0,46.0,6.0,24.0,30.0,1.0,1,0,0.0,1.0,0.42857143
hongxing11,hongxing,0,42.0,4.0,10.0,50.0,1.0,1,0,0.0,1.0,0.42857143
hongxing11,hongxing,0,46.0,4.0,34.0,20.0,1.0,1,1,0.19999999,1.0,0.42857143
hongxing11,hongxing,1,49.0,4.0,15.0,20.0,1.0,1,1,1.0,1.0,0.42857143
hongxing11,hongxing,0,67.0,8.0,4.0,20.0,0.0,1,1,0.0,0.0,0.42857143
hongxing2,hongxing,0,57.0,7.0,20.0,20.0,1.0,0,0,0.0,1.0,0.11111111
hongxing2,hongxing,0,44.0,4.0,6.4,20.0,1.0,0,0,0.0,0.0,0.11111111
hongxing2,hongxing,0,37.0,3.0,6.0,50.0,1.0,0,0,0.0,1.0,0.11111111
hongxing2,hongxing,0,45.0,4.0,25.0,50.0,1.0,0,1,0.0,1.0,0.11111111
hongxing2,hongxing,0,70.0,6.0,16.0,50.0,1.0,0,1,0.0,0.0,0.11111111
hongxing2,hongxing,0,40.0,5.0,20.0,0.0,1.0,0,1,0.0,1.0,0.11111111
hongxing2,hongxing,1,52.0,7.0,37.0,20.0,1.0,0,1,0.0,1.0,0.11111111
hongxing3,hongxing,0,46.0,5.0,20.0,50.0,1.0,0,1,0.0,0.0,0.1
hongxing3,hongxing,0,48.0,5.0,18.0,50.0,1.0,0,1,0.0,1.0,0.1
hongxing3,hongxing,1,65.0,3.0,4.5,50.0,1.0,0,0,0.0,1.0,0.1
hongxing3,hongxing,1,40.0,5.0,13.0,80.0,1.0,0,1,0.0,1.0,0.1
hongxing3,hongxing,1,76.0,3.0,5.0,30.0,1.0,0,0,0.0,1.0,0.1
hongxing3,hongxing,1,64.0,5.0,12.0,40.0,1.0,0,0,0.60000002,0.0,0.1
hongxing3,hongxing,0,56.0,6.0,8.0,40.0,1.0,0,1,0.0,0.0,0.1
hongxing3,hongxing,0,42.0,4.0,16.0,50.0,1.0,0,1,0.0,1.0,0.1
hongxing4,hongxing,0,41.0,4.0,22.07,20.0,1.0,0,0,0.0,0.0,0.85714287
hongxing4,hongxing,1,70.0,4.0,12.0,40.0,1.0,0,1,0.60000002,0.0,0.85714287
hongxing4,hongxing,0,52.0,3.0,17.0,50.0,1.0,0,0,0.0,1.0,0.85714287
hongxing4,hongxing,1,45.0,4.0,30.0,10.0,1.0,0,1,0.19999999,1.0,0.85714287
hongxing4,hongxing,1,47.0,5.0,25.0,30.0,1.0,0,0,0.19999999,1.0,0.85714287
hongxing5,hongxing,0,62.0,5.0,1.5,40.0,0.0,0,1,0.0,0.0,0.23076923
hongxing5,hongxing,0,53.0,5.0,15.6,30.0,1.0,0,1,0.0,1.0,0.23076923
hongxing5,hongxing,0,54.0,7.0,13.0,30.0,1.0,0,0,0.0,1.0,0.23076923
hongxing5,hongxing,1,59.0,7.0,20.0,25.0,1.0,0,1,0.0,1.0,0.23076923
hongxing5,hongxing,1,65.0,4.0,14.0,50.0,1.0,0,1,0.0,0.0,0.23076923
hongxing5,hongxing,0,44.0,4.0,13.0,50.0,1.0,0,1,0.0,1.0,0.23076923
hongxing5,hongxing,0,54.0,5.0,10.0,40.0,1.0,0,0,0.0,0.0,0.23076923
hongxing5,hongxing,0,64.0,9.0,16.0,20.0,1.0,0,0,0.0,1.0,0.23076923
hongxing5,hongxing,0,47.0,4.0,10.0,20.0,1.0,0,1,1.0,1.0,0.23076923
hongxing5,hongxing,1,42.0,4.0,15.0,50.0,1.0,0,0,0.0,1.0,0.23076923
hongxing8,hongxing,1,55.0,6.0,15.0,50.0,1.0,1,1,0.39999998,1.0,0.33333334
hongxing8,hongxing,0,31.0,4.0,22.0,20.0,1.0,1,0,0.39999998,1.0,0.33333334
hongxing8,hongxing,0,43.0,4.0,25.0,20.0,1.0,1,1,0.0,1.0,0.33333334
hongxing8,hongxing,0,57.0,6.0,20.0,40.0,1.0,1,1,0.80000001,1.0,0.33333334
hongxing8,hongxing,1,53.0,3.0,10.0,20.0,1.0,1,1,0.0,1.0,0.33333334
hongxing8,hongxing,1,51.0,4.0,15.0,40.0,1.0,1,0,0.0,0.0,0.33333334
hongxing8,hongxing,1,38.0,7.0,10.0,20.0,1.0,1,0,0.0,1.0,0.33333334
hongxing8,hongxing,1,33.0,4.0,12.0,10.0,1.0,1,1,1.0,1.0,0.33333334
hongxing8,hongxing,1,47.0,4.0,27.0,50.0,1.0,1,0,0.0,1.0,0.33333334
hongxing9,hongxing,1,37.0,4.0,57.0,70.0,1.0,0,1,0.0,1.0,0.25
hongxing9,hongxing,0,55.0,2.0,3.0,50.0,1.0,0,0,0.80000001,1.0,0.25
hongxing9,hongxing,0,65.0,2.0,6.0,50.0,1.0,0,1,0.0,1.0,0.25
hongxing9,hongxing,1,51.0,4.0,14.0,30.0,1.0,0,0,0.19999999,1.0,0.25
huangshan1,huangshan,1,39.0,6.0,1.2,50.0,1.0,0,1,0.0,1.0,0.0
huangshan1,huangshan,1,63.0,6.0,7.0,50.0,1.0,0,0,0.0,1.0,0.0
huangshan1,huangshan,1,41.0,4.0,3.0,40.0,1.0,0,0,0.39999998,1.0,0.0
huangshan1,huangshan,1,68.0,2.0,2.0,20.0,1.0,0,0,0.0,1.0,0.0
huangshan1,huangshan,0,33.0,5.0,10.0,20.0,1.0,0,1,0.0,1.0,0.0
huangshan1,huangshan,0,45.0,5.0,12.0,30.0,1.0,0,0,0.0,1.0,0.0
huangshan10,huangshan,1,46.0,6.0,10.0,50.0,1.0,1,0,0.0,0.0,0.89999998
huangshan10,huangshan,1,33.0,3.0,10.0,30.0,1.0,1,0,0.0,1.0,0.89999998
huangshan10,huangshan,1,54.0,2.0,12.0,20.0,1.0,1,1,0.80000001,1.0,0.89999998
huangshan10,huangshan,1,42.0,5.0,20.0,5.0,1.0,1,0,0.0,1.0,0.89999998
huangshan10,huangshan,0,39.0,6.0,10.0,50.0,1.0,1,1,0.0,1.0,0.89999998
huangshan10,huangshan,0,46.0,4.0,15.0,30.0,1.0,1,1,0.0,1.0,0.89999998
huangshan10,huangshan,1,46.0,4.0,6.0,50.0,1.0,1,1,0.0,1.0,0.89999998
huangshan10,huangshan,0,42.0,5.0,10.0,50.0,1.0,1,0,0.0,1.0,0.89999998
huangshan2,huangshan,0,65.0,5.0,10.0,50.0,1.0,0,0,0.0,1.0,0.5
huangshan2,huangshan,1,50.0,6.0,4.0,50.0,1.0,0,0,0.0,1.0,0.5
huangshan2,huangshan,1,70.0,6.0,13.5,30.0,1.0,0,0,0.0,0.0,0.5
huangshan2,huangshan,0,58.0,8.0,20.0,40.0,1.0,0,1,0.0,1.0,0.5
huangshan2,huangshan,1,36.0,7.0,18.0,40.0,1.0,0,1,0.60000002,1.0,0.5
huangshan2,huangshan,0,41.0,4.0,25.0,40.0,1.0,0,0,0.0,1.0,0.5
huangshan2,huangshan,0,72.0,4.0,7.0,50.0,1.0,0,1,0.39999998,0.0,0.5
huangshan2,huangshan,0,55.0,5.0,15.0,50.0,1.0,0,1,0.0,1.0,0.5
huangshan2,huangshan,0,38.0,9.0,13.0,50.0,1.0,0,1,0.0,1.0,0.5
huangshan3,huangshan,1,58.0,4.0,5.5,50.0,1.0,1,1,0.0,1.0,0.89999998
huangshan3,huangshan,1,60.0,3.0,6.0,20.0,1.0,1,1,0.0,1.0,0.89999998
huangshan3,huangshan,1,48.0,4.0,17.0,20.0,1.0,1,0,0.0,1.0,0.89999998
huangshan3,huangshan,1,51.0,3.0,6.0,30.0,1.0,1,1,0.80000001,1.0,0.89999998
huangshan3,huangshan,1,57.0,5.0,12.0,50.0,1.0,1,0,0.0,1.0,0.89999998
huangshan3,huangshan,1,71.0,2.0,4.0,20.0,1.0,1,0,0.80000001,1.0,0.89999998
huangshan3,huangshan,1,67.0,4.0,10.0,40.0,1.0,1,0,0.0,1.0,0.89999998
huangshan5,huangshan,1,46.0,7.0,14.0,30.0,1.0,0,0,0.39999998,1.0,0.5
huangshan5,huangshan,1,74.0,11.0,5.0,50.0,1.0,0,1,0.0,0.0,0.5
huangshan5,huangshan,0,59.0,6.0,3.0,10.0,1.0,0,1,0.39999998,0.0,0.5
huangshan5,huangshan,0,37.0,5.0,14.0,20.0,1.0,0,0,0.39999998,1.0,0.5
huangshan5,huangshan,0,45.0,4.0,4.0,50.0,1.0,0,0,0.0,1.0,0.5
huangshan5,huangshan,0,57.0,5.0,7.5,50.0,1.0,0,1,0.0,1.0,0.5
huangshan5,huangshan,1,61.0,2.0,13.0,20.0,1.0,0,0,0.0,0.0,0.5
huangshan5,huangshan,0,62.0,5.0,2.0,20.0,1.0,0,0,0.39999998,0.0,0.5
huangshan8,huangshan,1,27.0,4.0,5.4,20.0,1.0,1,0,0.0,1.0,0.60000002
huangshan8,huangshan,1,37.0,4.0,8.0,50.0,1.0,1,1,0.0,1.0,0.60000002
huangshan8,huangshan,1,40.0,4.0,47.0,50.0,1.0,1,1,0.39999998,1.0,0.60000002
huangshan8,huangshan,1,61.0,10.0,6.0,30.0,1.0,1,0,1.0,1.0,0.60000002
huangshan8,huangshan,0,60.0,7.0,12.0,40.0,1.0,1,1,0.0,1.0,0.60000002
huangshan8,huangshan,0,47.0,5.0,13.5,30.0,1.0,1,0,1.0,1.0,0.60000002
huangshan8,huangshan,1,51.0,13.0,29.0,20.0,1.0,1,1,0.0,1.0,0.60000002
huangshan8,huangshan,0,43.0,4.0,16.0,50.0,0.0,1,1,0.0,1.0,0.60000002
huangshan9,huangshan,0,34.0,4.0,24.0,30.0,1.0,1,0,0.80000001,1.0,0.25
huangshan9,huangshan,0,47.0,4.0,48.0,50.0,1.0,1,1,0.0,1.0,0.25
huangshan9,huangshan,1,41.0,5.0,25.0,20.0,1.0,1,0,1.0,1.0,0.25
huangshan9,huangshan,0,47.0,6.0,20.0,20.0,1.0,1,1,0.0,1.0,0.25
huangshan9,huangshan,0,44.0,4.0,20.0,40.0,1.0,1,1,0.0,1.0,0.25
huangshan9,huangshan,1,29.0,5.0,650.0,50.0,1.0,1,1,0.19999999,1.0,0.25
huangshan9,huangshan,1,53.0,8.0,35.0,20.0,1.0,1,0,0.39999998,1.0,0.25
jingang3,jingang,1,58.0,3.0,14.0,20.0,1.0,1,1,0.0,1.0,0.30000001
jingang3,jingang,0,66.0,10.0,5.0,30.0,1.0,1,0,0.0,1.0,0.30000001
jingang3,jingang,1,44.0,4.0,13.0,40.0,1.0,1,0,0.0,1.0,0.30000001
jingang3,jingang,0,40.0,4.0,5.0,50.0,1.0,1,1,0.0,1.0,0.30000001
jingang3,jingang,0,33.0,3.0,2.0,0.0,1.0,1,0,0.60000002,0.0,0.30000001
jingang3,jingang,0,36.0,4.0,14.0,20.0,1.0,1,1,0.0,1.0,0.30000001
jingang3,jingang,1,54.0,4.0,13.0,20.0,1.0,1,1,0.0,1.0,0.30000001
jingang4,jingang,0,44.0,4.0,10.0,50.0,1.0,0,1,0.0,1.0,0.5
jingang4,jingang,1,55.0,7.0,13.0,20.0,0.0,0,1,0.39999998,1.0,0.5
jingang4,jingang,1,42.0,4.0,5.6,30.0,1.0,0,1,1.0,1.0,0.5
jingang4,jingang,0,29.0,6.0,8.0,50.0,1.0,0,1,0.0,1.0,0.5
jingang4,jingang,1,62.0,3.0,6.0,20.0,1.0,0,1,0.39999998,1.0,0.5
jingang4,jingang,0,43.0,4.0,7.0,50.0,1.0,0,0,0.19999999,1.0,0.5
jingang4,jingang,0,42.0,4.0,26.0,50.0,1.0,0,0,0.39999998,1.0,0.5
jingang4,jingang,0,61.0,5.0,6.0,20.0,1.0,0,0,0.19999999,1.0,0.5
jingang4,jingang,1,51.0,4.0,7.0,30.0,1.0,0,0,0.0,1.0,0.5
jingang4,jingang,1,37.0,4.0,5.0,40.0,1.0,0,0,0.0,1.0,0.5
jingang5,jingang,0,69.0,4.0,5.0,50.0,1.0,0,1,0.0,1.0,0.16666667
jingang5,jingang,0,59.0,8.0,9.0,40.0,1.0,0,1,0.0,1.0,0.16666667
jingang5,jingang,0,56.0,4.0,6.0,20.0,1.0,0,1,0.0,1.0,0.16666667
jingang5,jingang,0,41.0,4.0,6.0,40.0,1.0,0,0,0.39999998,0.0,0.16666667
jingang5,jingang,0,36.0,5.0,6.0,50.0,1.0,0,1,0.0,1.0,0.16666667
jingang5,jingang,0,36.0,4.0,14.0,50.0,1.0,0,0,0.0,1.0,0.16666667
jingang5,jingang,0,56.0,1.0,1.5,20.0,0.0,0,1,0.0,0.0,0.16666667
jingang5,jingang,0,51.0,5.0,17.0,50.0,1.0,0,0,0.0,1.0,0.16666667
jingang5,jingang,0,58.0,5.0,12.0,40.0,1.0,0,0,0.0,0.0,0.16666667
jingang8,jingang,1,74.0,2.0,4.0,20.0,1.0,0,1,0.80000001,1.0,0.5
jingang8,jingang,0,45.0,4.0,4.0,30.0,1.0,0,1,0.19999999,1.0,0.5
jingang8,jingang,0,60.0,5.0,7.6,30.0,1.0,0,0,0.0,1.0,0.5
jingang8,jingang,1,70.0,7.0,1.8,20.0,1.0,0,0,0.0,1.0,0.5
jingang8,jingang,1,78.0,9.0,5.0,30.0,1.0,0,0,0.0,1.0,0.5
jingang8,jingang,1,56.0,10.0,7.0,20.0,1.0,0,1,0.19999999,1.0,0.5
jingang8,jingang,0,38.0,4.0,2.5,40.0,1.0,0,0,0.0,1.0,0.5
jingang9,jingang,0,61.0,4.0,4.0,20.0,1.0,0,1,0.0,0.0,0.41176471
jingang9,jingang,0,40.0,4.0,4.0,20.0,1.0,0,0,0.39999998,1.0,0.41176471
jingang9,jingang,0,37.0,5.0,4.5,50.0,1.0,0,1,0.0,1.0,0.41176471
jingang9,jingang,0,57.0,6.0,3.0,0.0,1.0,0,1,0.0,1.0,0.41176471
jingang9,jingang,1,72.0,6.0,4.0,20.0,1.0,0,1,0.80000001,1.0,0.41176471
jingang9,jingang,0,82.0,7.0,8.0,40.0,1.0,0,1,0.0,0.0,0.41176471
jingang9,jingang,0,42.0,4.0,3.6,50.0,1.0,0,1,0.0,1.0,0.41176471
jingang9,jingang,0,40.0,4.0,4.0,40.0,1.0,0,0,0.39999998,1.0,0.41176471
jingang9,jingang,0,42.0,4.0,11.0,20.0,1.0,0,0,0.0,1.0,0.41176471
jinggangbeilongjingtou,jinggang,0,53.0,6.0,1.840000033378601,50.0,1.0,0,0,0.0,1.0,0.11111111
jinggangbeilongjingtou,jinggang,1,50.0,5.0,1.0,30.0,1.0,0,0,0.0,1.0,0.11111111
jinggangbeilongjingtou,jinggang,0,49.0,6.0,5.0,0.0,1.0,0,0,0.0,1.0,0.11111111
jinggangbeilongjingtou,jinggang,0,47.0,4.0,2.380000114440918,20.0,1.0,0,0,0.39999998,1.0,0.11111111
jinggangbeilongjingtou,jinggang,0,42.0,5.0,6.699999809265137,3.0,1.0,0,0,0.0,1.0,0.11111111
jinggangbeilongjingtou,jinggang,1,60.0,4.0,12.0,20.0,1.0,0,0,0.80000001,1.0,0.11111111
jinggangbeilongjingtou,jinggang,0,57.0,3.0,6.0,20.0,1.0,0,1,0.0,1.0,0.11111111
jinggangbeilongjingtou,jinggang,0,42.0,5.0,40.0,50.0,1.0,0,1,0.0,1.0,0.11111111
jinggangbeilongjingtou,jinggang,1,42.0,5.0,18.0,20.0,1.0,0,1,0.80000001,1.0,0.11111111
jinggangbeilongjingtou,jinggang,1,66.0,7.0,12.0,20.0,1.0,0,1,0.80000001,1.0,0.11111111
jinggangbeilongjingtou,jinggang,0,70.0,3.0,4.0,40.0,1.0,0,1,0.0,0.0,0.11111111
jinggangsanggang,jinggang,1,73.0,1.0,5.0,50.0,1.0,1,1,0.0,0.0,0.80000001
jinggangsanggang,jinggang,1,62.0,4.0,7.0,20.0,1.0,1,0,0.0,1.0,0.80000001
jinggangsanggang,jinggang,1,57.0,7.0,6.0,50.0,1.0,1,1,1.0,1.0,0.80000001
jinggangsanggang,jinggang,1,81.0,5.0,1.0,30.0,1.0,1,0,0.0,0.0,0.80000001
jinggangsanggang,jinggang,1,36.0,4.0,9.0,50.0,0.0,1,0,0.0,1.0,0.80000001
jinggangsanggang,jinggang,1,60.0,6.0,2.0,40.0,1.0,1,1,0.0,0.0,0.80000001
jinggangsanggang,jinggang,0,53.0,5.0,10.0,50.0,1.0,1,0,0.0,1.0,0.80000001
jinggangxianshan,jinggang,1,37.0,4.0,18.0,20.0,1.0,0,1,0.80000001,1.0,0.2
jinggangxianshan,jinggang,1,76.0,7.0,45.0,30.0,1.0,0,0,0.0,0.0,0.2
jinggangxianshan,jinggang,0,57.0,5.0,8.0,10.0,1.0,0,0,0.39999998,1.0,0.2
jinggangzhaojiazhuang,jinggang,1,42.0,4.0,18.0,20.0,1.0,1,1,0.80000001,1.0,0.1
jinggangzhaojiazhuang,jinggang,0,41.0,4.0,3.0,50.0,1.0,1,1,0.0,0.0,0.1
jinggangzhaojiazhuang,jinggang,0,45.0,5.0,20.0,30.0,1.0,1,0,0.0,1.0,0.1
jinggangzhaojiazhuang,jinggang,1,50.0,6.0,18.0,20.0,1.0,1,1,0.80000001,1.0,0.1
jinggangzhaojiazhuang,jinggang,1,85.0,2.0,1.0,50.0,1.0,1,0,0.0,0.0,0.1
jinggangzhaojiazhuang,jinggang,0,49.0,5.0,13.0,40.0,1.0,1,0,0.39999998,1.0,0.1
lianqiandadi,lianqian,1,77.0,3.0,8.0,10.0,1.0,1,1,0.0,1.0,0.375
lianqiandadi,lianqian,1,55.0,6.0,15.0,30.0,1.0,1,0,0.0,0.0,0.375
lianqiandadi,lianqian,1,70.0,7.0,12.0,40.0,1.0,1,0,0.60000002,1.0,0.375
lianqiandadi,lianqian,0,55.0,6.0,8.0,50.0,0.0,1,1,0.0,1.0,0.375
lianqiandadi,lianqian,0,66.0,7.0,6.0,20.0,1.0,1,1,0.0,1.0,0.375
lianqiandadi,lianqian,0,36.0,5.0,17.0,50.0,1.0,1,0,0.0,1.0,0.375
lianqiandadi,lianqian,0,60.0,5.0,6.0,30.0,1.0,1,1,0.0,0.0,0.375
lianqiandadi,lianqian,1,61.0,2.0,10.0,30.0,1.0,1,0,0.0,0.0,0.375
lianqianlaoji,lianqian,0,47.0,3.0,6.0,40.0,1.0,1,0,0.0,1.0,0.58823532
lianqianlaoji,lianqian,1,39.0,4.0,12.0,30.0,0.0,1,0,0.0,0.0,0.58823532
lianqianlaoji,lianqian,0,75.0,2.0,2.0,50.0,1.0,1,1,0.0,0.0,0.58823532
lianqianlaoji,lianqian,1,45.0,4.0,12.0,30.0,1.0,1,1,0.60000002,1.0,0.58823532
lianqianlaoji,lianqian,0,36.0,3.0,15.0,50.0,1.0,1,1,0.0,1.0,0.58823532
lianqianlaoji,lianqian,0,47.0,4.0,15.0,100.0,1.0,1,0,0.39999998,1.0,0.58823532
lianqianlaoji,lianqian,0,34.0,7.0,10.0,20.0,1.0,1,0,0.0,1.0,0.58823532
lianqianlaoji,lianqian,1,69.0,7.0,4.0,50.0,1.0,1,1,0.19999999,1.0,0.58823532
lianqianlaoji,lianqian,1,39.0,7.0,38.0,50.0,1.0,1,0,0.0,0.0,0.58823532
lianqianlaoji,lianqian,1,61.0,3.0,10.0,30.0,1.0,1,1,0.0,0.0,0.58823532
lianqianlaoji,lianqian,1,48.0,6.0,15.0,80.0,1.0,1,1,0.0,1.0,0.58823532
lianqianlaoji,lianqian,1,45.0,6.0,36.0,50.0,1.0,1,0,0.0,1.0,0.58823532
lianqianlaoji,lianqian,1,39.0,7.0,30.0,20.0,1.0,1,1,0.0,1.0,0.58823532
lianqianxinji,lianqian,0,53.0,3.0,14.0,50.0,1.0,0,0,0.0,1.0,0.38095239
lianqianxinji,lianqian,0,62.0,5.0,5.0,40.0,1.0,0,1,0.0,0.0,0.38095239
lianqianxinji,lianqian,1,49.0,5.0,12.0,30.0,1.0,0,1,0.0,0.0,0.38095239
lianqianxinji,lianqian,0,57.0,4.0,16.0,50.0,0.0,0,1,0.0,0.0,0.38095239
lianqianxinji,lianqian,0,55.0,9.0,9.0,30.0,0.0,0,1,0.0,0.0,0.38095239
lianqianxinji,lianqian,0,32.0,5.0,23.0,20.0,1.0,0,0,0.0,1.0,0.38095239
lianqianxinji,lianqian,1,53.0,4.0,21.0,40.0,1.0,0,1,0.0,1.0,0.38095239
lianqianxinji,lianqian,0,69.0,4.0,7.5,20.0,1.0,0,0,0.0,1.0,0.38095239
lianqianxinji,lianqian,0,53.0,5.0,10.0,20.0,1.0,0,0,0.0,1.0,0.38095239
lianqianxinji,lianqian,1,53.0,3.0,10.0,40.0,1.0,0,1,0.0,1.0,0.38095239
lianxingchenjia,lianxing,1,52.0,5.0,14.0,30.0,1.0,0,0,0.0,1.0,0.68421054
lianxingchenjia,lianxing,0,61.0,2.0,8.0,50.0,1.0,0,0,0.0,0.0,0.68421054
lianxingchenjia,lianxing,1,37.0,4.0,3.0,20.0,1.0,0,0,1.0,1.0,0.68421054
lianxingchenjia,lianxing,0,54.0,6.0,10.0,20.0,1.0,0,1,0.0,1.0,0.68421054
lianxingchenjia,lianxing,1,48.0,6.0,15.0,30.0,1.0,0,0,0.0,1.0,0.68421054
lianxingchenjia,lianxing,1,59.0,3.0,10.0,30.0,1.0,0,0,0.0,1.0,0.68421054
lianxingchenjia,lianxing,1,55.0,4.0,12.0,40.0,0.0,0,0,0.0,0.0,0.68421054
lianxingchenjia,lianxing,1,50.0,2.0,7.0,60.0,1.0,0,0,0.0,1.0,0.68421054
lianxingchenjia,lianxing,0,35.0,4.0,10.0,50.0,1.0,0,0,0.0,1.0,0.68421054
lianxingchenjia,lianxing,1,40.0,5.0,10.0,40.0,1.0,0,1,0.0,1.0,0.68421054
lianxingchenjia,lianxing,0,38.0,4.0,6.0,60.0,0.0,0,0,0.0,1.0,0.68421054
lianxingchenjia,lianxing,0,59.0,7.0,2.0,20.0,1.0,0,1,1.0,1.0,0.68421054
lianxingchenjia,lianxing,0,61.0,3.0,10.0,0.0,1.0,0,1,0.0,1.0,0.68421054
lianxingchenjia,lianxing,1,38.0,5.0,16.0,40.0,1.0,0,1,0.0,1.0,0.68421054
lianxingchenjia,lianxing,1,41.0,5.0,40.0,50.0,1.0,0,1,0.0,1.0,0.68421054
lianxingtangjia,lianxing,1,52.0,3.0,13.0,50.0,1.0,1,0,0.0,1.0,0.77777779
lianxingtangjia,lianxing,0,36.0,7.0,8.0,20.0,1.0,1,1,1.0,0.0,0.77777779
lianxingtangjia,lianxing,1,58.0,4.0,10.0,30.0,1.0,1,1,0.19999999,1.0,0.77777779
lianxingtangjia,lianxing,1,41.0,4.0,13.0,50.0,1.0,1,1,0.80000001,1.0,0.77777779
lianxingtangjia,lianxing,1,49.0,3.0,8.0,50.0,1.0,1,1,0.80000001,1.0,0.77777779
lianxingtangjia,lianxing,0,41.0,6.0,12.0,20.0,1.0,1,0,0.60000002,1.0,0.77777779
lianxingxujia,lianxing,1,48.0,8.0,25.0,0.0,1.0,0,0,0.0,1.0,0.375
lianxingxujia,lianxing,1,35.0,3.0,60.0,40.0,1.0,0,1,0.0,1.0,0.375
lianxingxujia,lianxing,1,54.0,8.0,6.5,40.0,0.0,0,1,0.0,0.0,0.375
lianxingxujia,lianxing,1,53.0,11.0,12.0,50.0,1.0,0,0,0.39999998,1.0,0.375
lianxingxujia,lianxing,1,36.0,5.0,20.0,20.0,1.0,0,1,1.0,1.0,0.375
lianxingxujia,lianxing,0,37.0,7.0,8.0,20.0,0.0,0,0,0.39999998,0.0,0.375
longqingmianqian,longqing,1,44.0,10.0,19.0,40.0,0.0,1,1,0.0,1.0,1.0
longqingmianqian,longqing,1,74.0,1.0,4.0,40.0,1.0,1,1,0.60000002,0.0,1.0
longqingmianqian,longqing,1,80.0,7.0,6.0,15.0,1.0,1,0,0.0,0.0,1.0
longqingmianqian,longqing,1,64.0,2.0,6.0,30.0,1.0,1,1,0.0,1.0,1.0
longqingmianqian,longqing,0,64.0,5.0,10.0,40.0,1.0,1,0,0.0,1.0,1.0
longqingmianqian,longqing,1,58.0,4.0,6.300000190734863,50.0,1.0,1,0,0.0,1.0,1.0
longqingmianqian,longqing,0,45.0,4.0,11.0,20.0,1.0,1,0,0.0,0.0,1.0
longqingqifang,longqing,1,52.0,3.0,15.0,50.0,1.0,0,0,0.0,1.0,0.64285713
longqingqifang,longqing,1,45.0,6.0,6.0,40.0,1.0,0,1,0.0,1.0,0.64285713
longqingqifang,longqing,0,40.0,8.0,6.0,20.0,1.0,0,0,1.0,1.0,0.64285713
longqingqifang,longqing,1,45.0,6.0,6.900000095367432,50.0,1.0,0,0,0.0,1.0,0.64285713
longqingqifang,longqing,0,41.0,5.0,50.0,50.0,0.0,0,1,0.0,1.0,0.64285713
longqingqifang,longqing,1,66.0,2.0,8.0,20.0,1.0,0,1,0.0,1.0,0.64285713
